,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
弘业期货,0.0,0.0,0.0,0.0,1381.0,121.0,-121,20240416
徽商期货,2336.0,-353.0,0.0,0.0,0.0,0.0,0,20240416
招商期货,657.0,96.0,3784.0,-200.0,3037.0,265.0,-465,20240416
摩根大通,0.0,0.0,0.0,0.0,5348.0,315.0,-315,20240416
方正中期,2492.0,477.0,4553.0,238.0,0.0,0.0,238,20240416
永安期货,7309.0,-416.0,7008.0,-266.0,7268.0,673.0,-939,20240416
浙商期货,1720.0,190.0,3054.0,-22.0,358.0,54.0,-76,20240416
海通期货,23688.0,-2593.0,16610.0,-836.0,18685.0,-1266.0,430,20240416
瑞银期货,714.0,-176.0,2249.0,714.0,5580.0,-35.0,749,20240416
申银万国,6769.0,-104.0,9335.0,-153.0,10043.0,-422.0,269,20240416
银河期货,12610.0,937.0,10613.0,72.0,7942.0,-180.0,252,20240416
东兴期货,4263.0,-526.0,0.0,0.0,701.0,658.0,-658,20240417
东吴期货,0.0,0.0,1598.0,-5.0,574.0,-188.0,183,20240417
东方财富,5749.0,-543.0,0.0,0.0,0.0,0.0,0,20240417
东证期货,24936.0,304.0,12983.0,436.0,14635.0,-584.0,1020,20240417
中信建投,10215.0,33.0,10151.0,-344.0,5082.0,161.0,-505,20240417
中信期货,73807.0,-5230.0,34492.0,-1473.0,52653.0,-1556.0,83,20240417
中泰期货,7082.0,-2895.0,6547.0,-335.0,4029.0,-1.0,-334,20240417
中金期货,0.0,0.0,948.0,333.0,1876.0,0.0,333,20240417
中金财富,1230.0,697.0,0.0,0.0,1987.0,265.0,-265,20240417
中银期货,0.0,0.0,916.0,-30.0,667.0,-20.0,-10,20240417
五矿期货,3807.0,-27.0,0.0,0.0,0.0,0.0,0,20240417
光大期货,7931.0,1011.0,3183.0,923.0,2316.0,184.0,739,20240417
兴证期货,3288.0,-478.0,8371.0,162.0,4546.0,-404.0,566,20240417
华泰期货,13868.0,94.0,12003.0,840.0,22428.0,394.0,446,20240417
华西期货,690.0,-229.0,0.0,0.0,0.0,0.0,0,20240417
华闻期货,16114.0,-1712.0,3725.0,-343.0,4671.0,-470.0,127,20240417
南华期货,3093.0,361.0,2931.0,-316.0,1330.0,154.0,-470,20240417
国信期货,14103.0,-413.0,4842.0,-905.0,9144.0,-760.0,-145,20240417
国元期货,0.0,0.0,808.0,-187.0,0.0,0.0,-187,20240417
国富期货,0.0,0.0,1705.0,-161.0,0.0,0.0,-161,20240417
国投安信,5554.0,-1624.0,17070.0,242.0,11232.0,-202.0,444,20240417
国泰君安,67492.0,-6491.0,34463.0,-628.0,35829.0,-2140.0,1512,20240417
国联期货,0.0,0.0,693.0,-95.0,0.0,0.0,-95,20240417
大地期货,0.0,0.0,1050.0,-94.0,0.0,0.0,-94,20240417
大有期货,0.0,0.0,573.0,-54.0,0.0,0.0,-54,20240417
宝城期货,0.0,0.0,1602.0,5.0,0.0,0.0,5,20240417
平安期货,730.0,-150.0,3157.0,80.0,1009.0,56.0,24,20240417
广发期货,10190.0,1380.0,5113.0,106.0,6253.0,890.0,-784,20240417
弘业期货,0.0,0.0,0.0,0.0,1510.0,129.0,-129,20240417
徽商期货,2861.0,525.0,0.0,0.0,0.0,0.0,0,20240417
招商期货,663.0,6.0,4059.0,275.0,3072.0,35.0,240,20240417
摩根大通,0.0,0.0,0.0,0.0,4848.0,-500.0,500,20240417
方正中期,3968.0,-4.0,5349.0,27.0,0.0,0.0,27,20240417
永安期货,8928.0,1019.0,6805.0,-203.0,7389.0,121.0,-324,20240417
浙商期货,2552.0,375.0,2655.0,-399.0,0.0,0.0,-399,20240417
海通期货,26009.0,2321.0,16647.0,37.0,18521.0,-164.0,201,20240417
瑞银期货,0.0,0.0,2769.0,520.0,6255.0,429.0,91,20240417
申银万国,6404.0,-365.0,9128.0,343.0,10298.0,255.0,88,20240417
银河期货,13029.0,419.0,10694.0,81.0,7130.0,-812.0,893,20240417
一德期货,0.0,0.0,0.0,0.0,415.0,-12.0,12,20240418
上海大陆,0.0,0.0,756.0,115.0,0.0,0.0,115,20240418
东兴期货,3914.0,2510.0,1412.0,745.0,1434.0,733.0,12,20240418
东吴期货,0.0,0.0,1656.0,58.0,0.0,0.0,58,20240418
东方财富,4728.0,-1021.0,0.0,0.0,0.0,0.0,0,20240418
东海期货,2420.0,1172.0,257.0,-283.0,0.0,0.0,-283,20240418
东证期货,24197.0,-739.0,13090.0,107.0,14935.0,300.0,-193,20240418
中信建投,8289.0,-1926.0,10337.0,186.0,5267.0,185.0,1,20240418
中信期货,68895.0,-4912.0,34005.0,-487.0,51455.0,-1198.0,711,20240418
中泰期货,6937.0,-145.0,6745.0,198.0,4196.0,167.0,31,20240418
中金期货,0.0,0.0,1558.0,260.0,1904.0,28.0,232,20240418
中金财富,0.0,0.0,0.0,0.0,2181.0,194.0,-194,20240418
中银期货,0.0,0.0,996.0,80.0,522.0,-145.0,225,20240418
五矿期货,978.0,-127.0,0.0,0.0,0.0,0.0,0,20240418
先锋期货,1358.0,805.0,0.0,0.0,0.0,0.0,0,20240418
光大期货,6345.0,-1586.0,0.0,0.0,1612.0,-704.0,704,20240418
兴证期货,1967.0,646.0,8580.0,209.0,4745.0,199.0,10,20240418
冠通期货,1370.0,1189.0,0.0,0.0,0.0,0.0,0,20240418
华泰期货,9757.0,-4111.0,11595.0,-408.0,22055.0,-373.0,-35,20240418
华西期货,806.0,116.0,0.0,0.0,0.0,0.0,0,20240418
华闻期货,15823.0,-291.0,3083.0,105.0,4066.0,367.0,-262,20240418
南华期货,4010.0,-297.0,2606.0,-325.0,938.0,332.0,-657,20240418
国信期货,14686.0,583.0,4431.0,351.0,9373.0,229.0,122,20240418
国元期货,0.0,0.0,799.0,-9.0,0.0,0.0,-9,20240418
国富期货,0.0,0.0,1616.0,-89.0,0.0,0.0,-89,20240418
国投安信,4164.0,-387.0,17256.0,186.0,11485.0,253.0,-67,20240418
国泰君安,63038.0,-4454.0,33945.0,-518.0,35349.0,-480.0,-38,20240418
国联期货,0.0,0.0,893.0,200.0,0.0,0.0,200,20240418
大地期货,0.0,0.0,1028.0,-22.0,0.0,0.0,-22,20240418
宝城期货,0.0,0.0,1627.0,25.0,915.0,7.0,18,20240418
平安期货,1830.0,-241.0,3489.0,-152.0,1358.0,106.0,-258,20240418
广发期货,7973.0,-2217.0,4980.0,-133.0,5781.0,-472.0,339,20240418
弘业期货,0.0,0.0,1376.0,0.0,1531.0,21.0,-21,20240418
徽商期货,1537.0,-1324.0,0.0,0.0,0.0,0.0,0,20240418
招商期货,3066.0,1167.0,4152.0,93.0,3289.0,217.0,-124,20240418
摩根大通,0.0,0.0,0.0,0.0,4542.0,-306.0,306,20240418
方正中期,3689.0,-843.0,4950.0,151.0,0.0,0.0,151,20240418
永安期货,7476.0,-1452.0,6417.0,-388.0,6479.0,-910.0,522,20240418
浙商期货,1871.0,-66.0,2577.0,-78.0,0.0,0.0,-78,20240418
海通期货,22092.0,-3917.0,15492.0,-1155.0,17566.0,-955.0,-200,20240418
瑞达期货,474.0,22.0,0.0,0.0,0.0,0.0,0,20240418
瑞银期货,0.0,0.0,2810.0,41.0,5988.0,-267.0,308,20240418
申银万国,5229.0,-63.0,10064.0,280.0,9871.0,-427.0,707,20240418
银河期货,10963.0,-2066.0,10907.0,213.0,7332.0,202.0,11,20240418
一德期货,0.0,0.0,0.0,-6.0,0.0,-415.0,409,20240419
东兴期货,4316.0,402.0,1122.0,-290.0,1198.0,-236.0,-54,20240419
东吴期货,0.0,0.0,1683.0,27.0,0.0,0.0,27,20240419
东方财富,3175.0,290.0,0.0,0.0,0.0,0.0,0,20240419
东海期货,0.0,0.0,0.0,-257.0,0.0,-207.0,-50,20240419
东证期货,21172.0,-3025.0,12070.0,693.0,13779.0,689.0,4,20240419
中信建投,8002.0,-287.0,9540.0,146.0,4542.0,735.0,-589,20240419
中信期货,58172.0,-10723.0,28428.0,-5577.0,47883.0,-3572.0,-2005,20240419
中泰期货,5954.0,-983.0,6081.0,-664.0,3574.0,-622.0,-42,20240419
中粮期货,0.0,0.0,0.0,-30.0,0.0,-4.0,-26,20240419
中金期货,752.0,308.0,1875.0,713.0,1904.0,0.0,713,20240419
中金财富,0.0,0.0,0.0,0.0,1436.0,-68.0,68,20240419
五矿期货,773.0,-205.0,0.0,-69.0,0.0,-114.0,45,20240419
信达期货,0.0,0.0,0.0,-82.0,0.0,-100.0,18,20240419
光大期货,4809.0,-1536.0,1140.0,78.0,1307.0,-305.0,383,20240419
兴证期货,1775.0,-192.0,8569.0,-159.0,4133.0,-612.0,453,20240419
华泰期货,7579.0,-2178.0,10731.0,-864.0,21850.0,-205.0,-659,20240419
华西期货,787.0,-19.0,0.0,0.0,0.0,0.0,0,20240419
华闻期货,12212.0,-3611.0,2966.0,414.0,3141.0,428.0,-14,20240419
南华期货,2167.0,-721.0,2315.0,-291.0,1078.0,-100.0,-191,20240419
国信期货,12490.0,-2196.0,4581.0,311.0,8499.0,163.0,148,20240419
国元期货,0.0,0.0,802.0,3.0,0.0,0.0,3,20240419
国富期货,0.0,0.0,1001.0,-6.0,0.0,0.0,-6,20240419
国投安信,1174.0,-1042.0,17289.0,33.0,10798.0,-210.0,243,20240419
国泰君安,57180.0,-5858.0,29878.0,-4067.0,31167.0,-4182.0,115,20240419
大地期货,1064.0,973.0,0.0,0.0,0.0,0.0,0,20240419
宝城期货,0.0,0.0,2920.0,60.0,934.0,19.0,41,20240419
平安期货,2520.0,-378.0,3211.0,-278.0,1028.0,-330.0,52,20240419
广发期货,6495.0,-1478.0,4894.0,-86.0,5414.0,-367.0,281,20240419
建信期货,0.0,0.0,0.0,-51.0,0.0,-39.0,-12,20240419
弘业期货,0.0,0.0,0.0,0.0,1503.0,-28.0,28,20240419
徽商期货,2789.0,666.0,0.0,0.0,0.0,0.0,0,20240419
招商期货,2037.0,-1779.0,4096.0,-56.0,3263.0,-26.0,-30,20240419
摩根大通,0.0,0.0,0.0,0.0,4573.0,31.0,-31,20240419
新世纪  ,0.0,0.0,0.0,-132.0,0.0,-83.0,-49,20240419
方正中期,3507.0,186.0,5037.0,87.0,0.0,0.0,87,20240419
格林大华,0.0,0.0,0.0,-24.0,0.0,-63.0,39,20240419
永安期货,5391.0,-2085.0,6384.0,-33.0,6255.0,-224.0,191,20240419
浙商期货,3812.0,774.0,1610.0,-967.0,916.0,-3.0,-964,20240419
海通期货,20540.0,-1552.0,15132.0,1092.0,16869.0,702.0,390,20240419
瑞达期货,385.0,-89.0,0.0,0.0,0.0,0.0,0,20240419
瑞银期货,0.0,0.0,2739.0,-71.0,5511.0,-1.0,-70,20240419
申银万国,5266.0,37.0,9760.0,265.0,9277.0,139.0,126,20240419
金瑞期货,0.0,0.0,0.0,-56.0,0.0,-97.0,41,20240419
银河期货,9794.0,-1169.0,9696.0,-113.0,6911.0,513.0,-626,20240419
东兴期货,2921.0,-1395.0,0.0,0.0,976.0,-222.0,222,20240422
东吴期货,0.0,0.0,1646.0,-37.0,0.0,0.0,-37,20240422
东方财富,3108.0,-67.0,0.0,0.0,0.0,0.0,0,20240422
东证期货,16238.0,-1468.0,11363.0,-707.0,12940.0,-839.0,132,20240422
中信建投,5988.0,-669.0,9424.0,-116.0,4350.0,-192.0,76,20240422
中信期货,46463.0,-3641.0,26184.0,-2244.0,45344.0,-2539.0,295,20240422
中泰期货,5078.0,-140.0,6441.0,360.0,3694.0,120.0,240,20240422
中金期货,0.0,0.0,1925.0,50.0,1905.0,1.0,49,20240422
中金财富,0.0,0.0,0.0,0.0,1313.0,-123.0,123,20240422
五矿期货,2109.0,144.0,0.0,0.0,0.0,0.0,0,20240422
光大期货,4510.0,435.0,2365.0,43.0,2241.0,179.0,-136,20240422
兴证期货,1547.0,-228.0,8567.0,-2.0,4185.0,52.0,-54,20240422
华泰期货,6820.0,334.0,10996.0,265.0,22037.0,187.0,78,20240422
华西期货,625.0,-162.0,0.0,0.0,0.0,0.0,0,20240422
华闻期货,10791.0,1107.0,1246.0,-425.0,2780.0,-361.0,-64,20240422
南华期货,1345.0,-252.0,2288.0,-27.0,1124.0,46.0,-73,20240422
国信期货,9767.0,-1043.0,4417.0,-164.0,8440.0,-59.0,-105,20240422
国元期货,0.0,0.0,805.0,3.0,0.0,0.0,3,20240422
国富期货,0.0,0.0,1000.0,-1.0,0.0,0.0,-1,20240422
国投安信,1947.0,362.0,17236.0,-53.0,10901.0,103.0,-156,20240422
国泰君安,45759.0,-3987.0,29584.0,-294.0,31202.0,35.0,-329,20240422
国联期货,0.0,0.0,964.0,133.0,0.0,0.0,133,20240422
宝城期货,0.0,0.0,1641.0,16.0,929.0,-5.0,21,20240422
平安期货,1703.0,-40.0,3141.0,-70.0,1013.0,-15.0,-55,20240422
广发期货,5222.0,7.0,4826.0,-68.0,5334.0,-80.0,12,20240422
弘业期货,0.0,0.0,1431.0,270.0,1499.0,-4.0,274,20240422
徽商期货,1699.0,490.0,0.0,0.0,0.0,0.0,0,20240422
招商期货,1882.0,22.0,3794.0,-302.0,3408.0,145.0,-447,20240422
摩根大通,0.0,0.0,0.0,0.0,4321.0,-252.0,252,20240422
方正中期,3687.0,180.0,4902.0,-135.0,0.0,0.0,-135,20240422
永安期货,3984.0,-6.0,6585.0,201.0,6589.0,334.0,-133,20240422
浙商期货,1712.0,-412.0,1531.0,-79.0,0.0,0.0,-79,20240422
海通期货,16663.0,-1731.0,14261.0,-871.0,15459.0,-1410.0,539,20240422
瑞达期货,379.0,-6.0,0.0,0.0,0.0,0.0,0,20240422
瑞银期货,0.0,0.0,2682.0,-57.0,5461.0,-50.0,-7,20240422
申银万国,3545.0,-574.0,8639.0,-103.0,9650.0,373.0,-476,20240422
银河期货,7717.0,-255.0,10159.0,463.0,7067.0,156.0,307,20240422
长江期货,0.0,0.0,905.0,13.0,0.0,0.0,13,20240422
东兴期货,2032.0,-889.0,0.0,0.0,0.0,0.0,0,20240423
东吴期货,0.0,0.0,1629.0,-17.0,0.0,0.0,-17,20240423
东方财富,2749.0,-359.0,0.0,0.0,0.0,0.0,0,20240423
东证期货,14597.0,-1641.0,11561.0,198.0,13063.0,123.0,75,20240423
中信建投,4877.0,-1111.0,9649.0,225.0,4234.0,-116.0,341,20240423
中信期货,44646.0,-1817.0,28215.0,2031.0,47499.0,2155.0,-124,20240423
中泰期货,4314.0,-764.0,6190.0,-251.0,3433.0,-261.0,10,20240423
中金期货,0.0,0.0,1925.0,0.0,1905.0,0.0,0,20240423
中金财富,1086.0,448.0,0.0,0.0,1332.0,19.0,-19,20240423
五矿期货,575.0,-172.0,0.0,0.0,0.0,0.0,0,20240423
光大期货,4287.0,-223.0,2503.0,138.0,2002.0,-239.0,377,20240423
兴证期货,1357.0,-190.0,8506.0,-61.0,4267.0,82.0,-143,20240423
华泰期货,6289.0,-531.0,10945.0,-51.0,22199.0,162.0,-213,20240423
华西期货,593.0,-32.0,0.0,0.0,0.0,0.0,0,20240423
华闻期货,8987.0,-1804.0,1235.0,-11.0,2696.0,-84.0,73,20240423
南华期货,1137.0,-208.0,2244.0,-44.0,1067.0,-57.0,13,20240423
国信期货,8478.0,-1289.0,4085.0,-332.0,8172.0,-268.0,-64,20240423
国元期货,0.0,0.0,800.0,-5.0,0.0,0.0,-5,20240423
国富期货,0.0,0.0,973.0,-27.0,0.0,0.0,-27,20240423
国投安信,390.0,-265.0,16924.0,-312.0,10801.0,-100.0,-212,20240423
国泰君安,43477.0,-2282.0,28075.0,-1509.0,29768.0,-1434.0,-75,20240423
国联期货,984.0,237.0,0.0,0.0,0.0,0.0,0,20240423
宝城期货,1324.0,156.0,2991.0,21.0,919.0,-10.0,31,20240423
平安期货,1458.0,-245.0,3160.0,19.0,990.0,-23.0,42,20240423
广发期货,4740.0,-482.0,4449.0,-377.0,4885.0,-449.0,72,20240423
弘业期货,0.0,0.0,0.0,0.0,1487.0,-12.0,12,20240423
徽商期货,2285.0,-576.0,0.0,0.0,0.0,0.0,0,20240423
招商期货,0.0,0.0,3717.0,-77.0,3393.0,-15.0,-62,20240423
摩根大通,0.0,0.0,0.0,0.0,4321.0,0.0,0,20240423
方正中期,2263.0,-144.0,4837.0,-65.0,0.0,0.0,-65,20240423
永安期货,4190.0,-85.0,6598.0,13.0,6618.0,29.0,-16,20240423
浙商期货,0.0,0.0,1407.0,-124.0,846.0,-38.0,-86,20240423
海证期货,1433.0,343.0,0.0,0.0,0.0,0.0,0,20240423
海通期货,14837.0,-1826.0,14493.0,232.0,15442.0,-17.0,249,20240423
瑞达期货,379.0,0.0,0.0,0.0,0.0,0.0,0,20240423
瑞银期货,0.0,0.0,2607.0,-75.0,5461.0,0.0,-75,20240423
申银万国,3493.0,-52.0,9622.0,142.0,9651.0,1.0,141,20240423
美尔雅  ,428.0,386.0,0.0,0.0,0.0,0.0,0,20240423
银河期货,7519.0,-198.0,9796.0,-363.0,6791.0,-276.0,-87,20240423
长江期货,0.0,0.0,921.0,16.0,0.0,0.0,16,20240423
东兴期货,2440.0,408.0,965.0,195.0,1006.0,187.0,8,20240424
东吴期货,0.0,0.0,1693.0,64.0,0.0,0.0,64,20240424
东方财富,3017.0,268.0,783.0,42.0,0.0,0.0,42,20240424
东海期货,1419.0,895.0,0.0,0.0,0.0,0.0,0,20240424
东证期货,14935.0,338.0,10971.0,-590.0,12770.0,-293.0,-297,20240424
中信建投,5598.0,721.0,9374.0,-275.0,4279.0,45.0,-320,20240424
中信期货,48327.0,3681.0,26171.0,-2044.0,44246.0,-3253.0,1209,20240424
中泰期货,4181.0,-133.0,6129.0,-61.0,3467.0,34.0,-95,20240424
中金期货,0.0,0.0,1890.0,-35.0,1605.0,-300.0,265,20240424
中金财富,0.0,0.0,0.0,0.0,1331.0,-1.0,1,20240424
五矿期货,613.0,38.0,0.0,0.0,0.0,0.0,0,20240424
光大期货,5447.0,826.0,2865.0,362.0,2335.0,333.0,29,20240424
兴证期货,1907.0,550.0,8428.0,-78.0,4316.0,49.0,-127,20240424
华泰期货,9170.0,2881.0,11749.0,804.0,21683.0,-516.0,1320,20240424
华西期货,496.0,-97.0,0.0,0.0,0.0,0.0,0,20240424
华闻期货,9927.0,940.0,2898.0,448.0,3088.0,392.0,56,20240424
南华期货,1424.0,287.0,2219.0,-25.0,1032.0,-35.0,10,20240424
国信期货,9085.0,607.0,4270.0,185.0,8744.0,572.0,-387,20240424
国富期货,0.0,0.0,982.0,9.0,0.0,0.0,9,20240424
国投安信,2411.0,972.0,16551.0,-373.0,11116.0,315.0,-688,20240424
国泰君安,45531.0,2054.0,28267.0,192.0,30651.0,883.0,-691,20240424
宝城期货,0.0,0.0,3100.0,109.0,958.0,39.0,70,20240424
平安期货,1925.0,467.0,2953.0,-207.0,1007.0,17.0,-224,20240424
广发期货,5395.0,655.0,4252.0,-197.0,5217.0,332.0,-529,20240424
弘业期货,0.0,0.0,0.0,0.0,1479.0,-8.0,8,20240424
招商期货,1383.0,496.0,3541.0,-176.0,3520.0,127.0,-303,20240424
摩根大通,0.0,0.0,0.0,0.0,4321.0,0.0,0,20240424
方正中期,3550.0,301.0,4809.0,-28.0,0.0,0.0,-28,20240424
永安期货,6054.0,1864.0,6598.0,0.0,6142.0,-476.0,476,20240424
浙商期货,1472.0,619.0,0.0,0.0,0.0,0.0,0,20240424
海证期货,1691.0,258.0,0.0,0.0,0.0,0.0,0,20240424
海通期货,17661.0,2824.0,14868.0,375.0,15550.0,108.0,267,20240424
瑞银期货,0.0,0.0,2570.0,-37.0,5477.0,16.0,-53,20240424
申银万国,4246.0,423.0,9924.0,302.0,9891.0,240.0,62,20240424
银河期货,7558.0,39.0,9499.0,-297.0,6338.0,-453.0,156,20240424
一德期货,0.0,0.0,0.0,0.0,1048.0,22.0,-22,20240425
上海大陆,0.0,0.0,771.0,10.0,0.0,0.0,10,20240425
东兴期货,1528.0,-912.0,0.0,0.0,0.0,0.0,0,20240425
东吴期货,1245.0,225.0,1715.0,22.0,116.0,21.0,1,20240425
东方财富,4014.0,-175.0,0.0,0.0,131.0,3.0,-3,20240425
东证期货,16620.0,409.0,11779.0,237.0,13608.0,345.0,-108,20240425
中信建投,5563.0,-35.0,9136.0,-315.0,3853.0,-426.0,111,20240425
中信期货,50208.0,-1191.0,27208.0,249.0,46513.0,-123.0,372,20240425
中泰期货,4224.0,43.0,6360.0,-82.0,3917.0,206.0,-288,20240425
中金期货,131.0,-170.0,1974.0,84.0,1929.0,23.0,61,20240425
中金财富,188.0,35.0,0.0,0.0,1563.0,54.0,-54,20240425
中银期货,0.0,0.0,0.0,0.0,112.0,0.0,0,20240425
五矿期货,2238.0,203.0,108.0,17.0,109.0,15.0,2,20240425
光大期货,4626.0,-821.0,2640.0,-225.0,1023.0,-258.0,33,20240425
兴证期货,2214.0,5.0,8671.0,125.0,3831.0,-485.0,610,20240425
华泰期货,7375.0,-2018.0,11684.0,-270.0,21571.0,-167.0,-103,20240425
华西期货,762.0,85.0,0.0,0.0,212.0,-12.0,12,20240425
华闻期货,9435.0,-784.0,1374.0,-84.0,2806.0,-282.0,198,20240425
南华期货,1212.0,-212.0,2231.0,12.0,1248.0,118.0,-106,20240425
国信期货,8636.0,-933.0,4318.0,-198.0,8931.0,-22.0,-176,20240425
国富期货,0.0,0.0,1114.0,-3.0,0.0,0.0,-3,20240425
国投安信,2375.0,37.0,17526.0,197.0,11596.0,331.0,-134,20240425
国泰君安,49958.0,2968.0,29138.0,-605.0,30898.0,-911.0,306,20240425
宝城期货,0.0,0.0,3092.0,-8.0,928.0,-30.0,22,20240425
平安期货,1678.0,-247.0,3244.0,43.0,967.0,-40.0,83,20240425
广发期货,4272.0,-636.0,4275.0,23.0,5251.0,-128.0,151,20240425
弘业期货,0.0,0.0,0.0,0.0,1344.0,-135.0,135,20240425
招商期货,147.0,-324.0,4304.0,62.0,3553.0,-35.0,97,20240425
摩根大通,0.0,0.0,0.0,0.0,4320.0,-1.0,1,20240425
方正中期,1919.0,148.0,4817.0,-71.0,0.0,0.0,-71,20240425
格林大华,169.0,52.0,0.0,0.0,0.0,0.0,0,20240425
永安期货,7132.0,611.0,6935.0,-126.0,6476.0,334.0,-460,20240425
浙商期货,1305.0,-167.0,1311.0,-111.0,845.0,5.0,-116,20240425
海通期货,19112.0,16.0,14420.0,-1088.0,15806.0,-896.0,-192,20240425
瑞达期货,1656.0,-30.0,0.0,0.0,0.0,0.0,0,20240425
瑞银期货,0.0,0.0,2690.0,3.0,5467.0,-10.0,13,20240425
申银万国,5148.0,826.0,10464.0,340.0,9811.0,-80.0,420,20240425
美尔雅  ,131.0,1.0,0.0,0.0,0.0,0.0,0,20240425
银河期货,7114.0,-590.0,9613.0,-48.0,6313.0,-25.0,-23,20240425
长安期货,0.0,0.0,135.0,16.0,0.0,0.0,16,20240425
长江期货,209.0,207.0,918.0,-12.0,198.0,198.0,-210,20240425
东兴期货,2999.0,1471.0,1293.0,639.0,1303.0,620.0,19,20240426
东吴期货,1245.0,0.0,1821.0,106.0,121.0,5.0,101,20240426
东方财富,5385.0,1321.0,0.0,0.0,207.0,76.0,-76,20240426
东海期货,0.0,0.0,0.0,0.0,138.0,122.0,-122,20240426
东证期货,18545.0,1925.0,12586.0,807.0,13370.0,-238.0,1045,20240426
中信建投,6405.0,736.0,8114.0,49.0,3726.0,-127.0,176,20240426
中信期货,53975.0,3767.0,26605.0,-603.0,47287.0,774.0,-1377,20240426
中泰期货,5413.0,1107.0,6116.0,-244.0,4004.0,87.0,-331,20240426
中金期货,0.0,0.0,1966.0,-8.0,1943.0,14.0,-22,20240426
中金财富,244.0,56.0,223.0,221.0,1561.0,-2.0,223,20240426
五矿期货,1438.0,435.0,151.0,43.0,158.0,49.0,-6,20240426
光大期货,4975.0,349.0,3133.0,493.0,3434.0,632.0,-139,20240426
兴证期货,2552.0,338.0,9032.0,361.0,4316.0,435.0,-74,20240426
华泰期货,9361.0,1986.0,11273.0,-411.0,21494.0,17.0,-428,20240426
华西期货,689.0,-73.0,0.0,0.0,228.0,16.0,-16,20240426
华闻期货,9256.0,-179.0,957.0,-417.0,2394.0,-470.0,53,20240426
南华期货,1364.0,152.0,2905.0,-22.0,1280.0,32.0,-54,20240426
国信期货,10623.0,1987.0,4080.0,-238.0,8778.0,-153.0,-85,20240426
国富期货,228.0,203.0,1128.0,14.0,0.0,0.0,14,20240426
国投安信,2639.0,581.0,17985.0,459.0,11695.0,99.0,360,20240426
国泰君安,54190.0,4232.0,31331.0,2193.0,32031.0,1133.0,1060,20240426
国贸期货,0.0,0.0,1221.0,-16.0,0.0,0.0,-16,20240426
宝城期货,0.0,0.0,3083.0,-9.0,953.0,25.0,-34,20240426
平安期货,1551.0,362.0,3238.0,-6.0,975.0,8.0,-14,20240426
广发期货,6128.0,1410.0,4225.0,-50.0,5683.0,432.0,-482,20240426
弘业期货,1585.0,982.0,0.0,0.0,741.0,-603.0,603,20240426
招商期货,2126.0,1009.0,4298.0,-6.0,2247.0,-269.0,263,20240426
摩根大通,0.0,0.0,0.0,0.0,4028.0,-292.0,292,20240426
方正中期,2322.0,58.0,4820.0,84.0,0.0,0.0,84,20240426
格林大华,180.0,11.0,0.0,0.0,0.0,0.0,0,20240426
永安期货,5814.0,-696.0,7381.0,446.0,6155.0,-321.0,767,20240426
浙商期货,1774.0,469.0,0.0,0.0,0.0,0.0,0,20240426
海通期货,20809.0,1697.0,14410.0,-10.0,17321.0,1515.0,-1525,20240426
瑞达期货,610.0,114.0,0.0,0.0,0.0,0.0,0,20240426
瑞银期货,0.0,0.0,1741.0,-949.0,5566.0,99.0,-1048,20240426
申银万国,4937.0,825.0,10656.0,192.0,9978.0,167.0,25,20240426
美尔雅  ,223.0,92.0,222.0,221.0,0.0,0.0,221,20240426
银河期货,8758.0,1765.0,9596.0,-17.0,6297.0,-42.0,25,20240426
长江期货,238.0,29.0,1030.0,112.0,0.0,0.0,112,20240426
上海大陆,0.0,0.0,772.0,6.0,0.0,0.0,6,20240429
东兴期货,3385.0,386.0,0.0,0.0,846.0,-457.0,457,20240429
东吴期货,0.0,0.0,1861.0,40.0,0.0,0.0,40,20240429
东方财富,4082.0,-23.0,0.0,0.0,224.0,17.0,-17,20240429
东海期货,1252.0,261.0,0.0,0.0,1107.0,455.0,-455,20240429
东证期货,21625.0,3080.0,13766.0,1180.0,13971.0,601.0,579,20240429
中信建投,6423.0,239.0,9624.0,558.0,3984.0,258.0,300,20240429
中信期货,57090.0,3115.0,27050.0,445.0,47946.0,659.0,-214,20240429
中泰期货,5506.0,93.0,5267.0,120.0,2971.0,4.0,116,20240429
中金期货,0.0,0.0,1984.0,18.0,1955.0,12.0,6,20240429
中金财富,0.0,0.0,224.0,1.0,1546.0,-15.0,16,20240429
中银期货,0.0,0.0,0.0,0.0,1167.0,120.0,-120,20240429
五矿期货,1503.0,65.0,0.0,0.0,0.0,0.0,0,20240429
光大期货,5768.0,641.0,3061.0,-72.0,1664.0,353.0,-425,20240429
兴证期货,3660.0,1108.0,9380.0,348.0,3441.0,218.0,130,20240429
华泰期货,11122.0,1761.0,11066.0,-207.0,22668.0,1057.0,-1264,20240429
华西期货,978.0,289.0,159.0,67.0,261.0,33.0,34,20240429
华闻期货,8720.0,-536.0,2381.0,98.0,3302.0,105.0,-7,20240429
南华期货,1501.0,137.0,4076.0,220.0,1236.0,73.0,147,20240429
国信期货,10833.0,210.0,3681.0,-102.0,8917.0,139.0,-241,20240429
国元期货,0.0,0.0,744.0,-8.0,0.0,0.0,-8,20240429
国富期货,297.0,69.0,551.0,199.0,0.0,0.0,199,20240429
国投安信,5372.0,1320.0,17462.0,-523.0,11450.0,-245.0,-278,20240429
国泰君安,54373.0,183.0,31433.0,102.0,31334.0,-697.0,799,20240429
