,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
华联期货,117.0,57.0,0.0,0.0,0.0,0.0,0,20211012
华西期货,1484.0,275.0,0.0,0.0,0.0,0.0,0,20211012
华闻期货,9093.0,8.0,3216.0,269.0,2841.0,387.0,-118,20211012
南华期货,1565.0,498.0,1425.0,175.0,1103.0,66.0,109,20211012
国信期货,7237.0,650.0,3341.0,312.0,3273.0,307.0,5,20211012
国投安信,2643.0,653.0,2891.0,74.0,2380.0,297.0,-223,20211012
国泰君安,25295.0,4434.0,21867.0,-114.0,19288.0,1173.0,-1287,20211012
天风期货,0.0,0.0,876.0,-65.0,1006.0,0.0,-65,20211012
平安期货,0.0,0.0,0.0,0.0,438.0,6.0,-6,20211012
广发期货,3276.0,956.0,4609.0,118.0,3553.0,-14.0,132,20211012
建信期货,696.0,233.0,0.0,0.0,1818.0,100.0,-100,20211012
招商期货,3051.0,939.0,1321.0,154.0,3523.0,394.0,-240,20211012
摩根大通,0.0,0.0,558.0,0.0,0.0,0.0,0,20211012
方正中期,3241.0,483.0,1101.0,5.0,1140.0,-10.0,15,20211012
永安期货,4276.0,1548.0,4696.0,-372.0,3780.0,-135.0,-237,20211012
浙商期货,713.0,376.0,483.0,202.0,0.0,0.0,202,20211012
海通期货,16004.0,1825.0,15429.0,439.0,8166.0,207.0,232,20211012
混沌天成,0.0,0.0,457.0,62.0,0.0,0.0,62,20211012
瑞达期货,0.0,0.0,2222.0,246.0,0.0,0.0,246,20211012
瑞银期货,0.0,0.0,5686.0,51.0,321.0,-24.0,75,20211012
申银万国,4964.0,806.0,5140.0,535.0,3820.0,213.0,322,20211012
西部期货,3421.0,701.0,237.0,177.0,222.0,160.0,17,20211012
银河期货,7528.0,1155.0,6936.0,393.0,6457.0,269.0,124,20211012
鲁证期货,3835.0,1327.0,2555.0,190.0,0.0,0.0,190,20211012
上海东证,12307.0,-1363.0,5648.0,-843.0,17875.0,72.0,-915,20211013
上海中期,0.0,0.0,0.0,0.0,350.0,-4.0,4,20211013
东兴期货,5032.0,-204.0,654.0,535.0,687.0,549.0,-14,20211013
东海期货,0.0,0.0,664.0,-34.0,0.0,0.0,-34,20211013
东航期货,0.0,0.0,0.0,0.0,905.0,93.0,-93,20211013
中信建投,3892.0,794.0,709.0,166.0,5223.0,40.0,126,20211013
中信期货,16933.0,-2896.0,13574.0,-1373.0,26204.0,-1488.0,115,20211013
中投天琪,862.0,463.0,0.0,0.0,0.0,0.0,0,20211013
中粮期货,1000.0,838.0,0.0,0.0,4034.0,398.0,-398,20211013
中金期货,0.0,0.0,4064.0,1.0,4988.0,-188.0,189,20211013
中银期货,0.0,0.0,3729.0,-13.0,976.0,-96.0,83,20211013
乾坤期货,0.0,0.0,3388.0,-500.0,0.0,0.0,-500,20211013
五矿期货,5729.0,265.0,1439.0,-213.0,1074.0,-138.0,-75,20211013
光大期货,4159.0,-1510.0,2142.0,-356.0,5932.0,-57.0,-299,20211013
兴业期货,272.0,189.0,336.0,-82.0,5355.0,147.0,-229,20211013
兴证期货,3933.0,-107.0,1689.0,-332.0,1254.0,263.0,-595,20211013
华泰期货,8077.0,-1630.0,8408.0,33.0,11228.0,-764.0,797,20211013
华西期货,1582.0,98.0,0.0,0.0,0.0,0.0,0,20211013
华闻期货,8611.0,-482.0,2715.0,-243.0,2527.0,-314.0,71,20211013
南华期货,748.0,-133.0,2069.0,13.0,840.0,-37.0,50,20211013
国信期货,6722.0,-515.0,2615.0,-473.0,2901.0,-372.0,-101,20211013
国富期货,0.0,0.0,0.0,0.0,1008.0,337.0,-337,20211013
国投安信,1963.0,-205.0,2546.0,-36.0,3157.0,-17.0,-19,20211013
国泰君安,21471.0,-3824.0,21598.0,-269.0,18360.0,-928.0,659,20211013
天风期货,0.0,0.0,369.0,320.0,1026.0,20.0,300,20211013
宏源期货,722.0,501.0,487.0,319.0,0.0,0.0,319,20211013
平安期货,0.0,0.0,0.0,0.0,437.0,-1.0,1,20211013
广发期货,3746.0,573.0,4357.0,-252.0,3495.0,-58.0,-194,20211013
建信期货,0.0,0.0,0.0,0.0,1742.0,-76.0,76,20211013
招商期货,3813.0,668.0,1496.0,175.0,3743.0,220.0,-45,20211013
摩根大通,0.0,0.0,540.0,-18.0,0.0,0.0,-18,20211013
方正中期,3412.0,171.0,1750.0,-138.0,964.0,-176.0,38,20211013
永安期货,3857.0,-747.0,4869.0,173.0,3960.0,35.0,138,20211013
浙商期货,0.0,0.0,242.0,-9.0,0.0,0.0,-9,20211013
海通期货,15217.0,-787.0,14234.0,-1195.0,7588.0,-578.0,-617,20211013
混沌天成,0.0,0.0,810.0,353.0,0.0,0.0,353,20211013
瑞达期货,0.0,0.0,2449.0,227.0,0.0,0.0,227,20211013
瑞银期货,213.0,213.0,5913.0,227.0,0.0,0.0,227,20211013
申银万国,4220.0,-588.0,4740.0,-400.0,3948.0,128.0,-528,20211013
美尔雅  ,817.0,510.0,0.0,0.0,0.0,0.0,0,20211013
西部期货,99.0,-3.0,0.0,0.0,0.0,0.0,0,20211013
银河期货,7580.0,186.0,6573.0,-363.0,6307.0,-150.0,-213,20211013
鲁证期货,4127.0,292.0,3477.0,190.0,498.0,403.0,-213,20211013
上海东证,10498.0,-1809.0,6310.0,662.0,18107.0,232.0,430,20211014
上海中期,0.0,0.0,0.0,0.0,350.0,0.0,0,20211014
东兴期货,3455.0,958.0,1046.0,392.0,1062.0,375.0,17,20211014
东海期货,0.0,0.0,353.0,-311.0,293.0,-318.0,7,20211014
东航期货,0.0,0.0,0.0,0.0,913.0,8.0,-8,20211014
中信建投,2704.0,-540.0,379.0,78.0,4987.0,-236.0,314,20211014
中信期货,18726.0,1793.0,13128.0,-446.0,25866.0,-338.0,-108,20211014
中投天琪,113.0,101.0,0.0,0.0,1329.0,305.0,-305,20211014
中粮期货,0.0,0.0,0.0,0.0,4154.0,120.0,-120,20211014
中金期货,0.0,0.0,4064.0,0.0,4051.0,-72.0,72,20211014
中银期货,89.0,81.0,3886.0,157.0,0.0,0.0,157,20211014
乾坤期货,0.0,0.0,3388.0,0.0,0.0,0.0,0,20211014
云晨期货,79.0,43.0,0.0,0.0,0.0,0.0,0,20211014
五矿期货,5009.0,-720.0,0.0,0.0,667.0,337.0,-337,20211014
先锋期货,0.0,0.0,342.0,-89.0,0.0,0.0,-89,20211014
光大期货,3878.0,-281.0,3254.0,128.0,5500.0,-432.0,560,20211014
兴业期货,0.0,0.0,317.0,-19.0,5452.0,97.0,-116,20211014
兴证期货,3867.0,-565.0,1547.0,-142.0,1827.0,-26.0,-116,20211014
北京首创,74.0,4.0,0.0,0.0,0.0,0.0,0,20211014
华泰期货,8230.0,340.0,7396.0,-1012.0,10720.0,-508.0,-504,20211014
华西期货,771.0,-153.0,0.0,0.0,0.0,0.0,0,20211014
华闻期货,8722.0,111.0,1942.0,10.0,2414.0,-113.0,123,20211014
南华期货,2113.0,102.0,1647.0,-45.0,1347.0,-52.0,7,20211014
国信期货,6130.0,-592.0,2781.0,-198.0,2651.0,-250.0,52,20211014
国富期货,1811.0,-115.0,395.0,47.0,470.0,-538.0,585,20211014
国投安信,2437.0,-70.0,2815.0,36.0,3088.0,-69.0,105,20211014
国泰君安,21768.0,297.0,20694.0,-904.0,17754.0,-606.0,-298,20211014
天风期货,0.0,0.0,823.0,454.0,1026.0,0.0,454,20211014
平安期货,928.0,329.0,0.0,0.0,0.0,0.0,0,20211014
广发期货,4257.0,80.0,4128.0,726.0,3082.0,-413.0,1139,20211014
建信期货,0.0,0.0,0.0,0.0,1660.0,-82.0,82,20211014
招商期货,3442.0,-273.0,1282.0,-214.0,3572.0,-171.0,-43,20211014
摩根大通,0.0,0.0,540.0,0.0,0.0,0.0,0,20211014
新湖期货,0.0,0.0,299.0,1.0,0.0,0.0,1,20211014
方正中期,3796.0,124.0,1117.0,45.0,548.0,-416.0,461,20211014
永安期货,4294.0,437.0,4284.0,-585.0,3321.0,608.0,-1193,20211014
浙商期货,85.0,1.0,1018.0,69.0,0.0,0.0,69,20211014
海通期货,15022.0,-195.0,14454.0,220.0,8110.0,522.0,-302,20211014
混沌天成,0.0,0.0,1125.0,315.0,0.0,0.0,315,20211014
瑞达期货,0.0,0.0,2772.0,323.0,0.0,0.0,323,20211014
瑞银期货,0.0,0.0,5989.0,76.0,0.0,0.0,76,20211014
申银万国,6528.0,2259.0,4729.0,-11.0,4031.0,83.0,-94,20211014
美尔雅  ,74.0,72.0,0.0,0.0,0.0,0.0,0,20211014
银河期货,6185.0,-1395.0,6575.0,2.0,5813.0,-494.0,496,20211014
鲁证期货,2049.0,-75.0,2852.0,-71.0,0.0,0.0,-71,20211014
一德期货,0.0,0.0,0.0,-53.0,0.0,-14.0,-39,20211015
上海东证,13636.0,3138.0,5948.0,1145.0,18219.0,1891.0,-746,20211015
东兴期货,3415.0,-40.0,1260.0,214.0,1311.0,249.0,-35,20211015
东海期货,0.0,0.0,0.0,-353.0,0.0,-293.0,-60,20211015
中信建投,3248.0,125.0,261.0,-118.0,4728.0,142.0,-260,20211015
中信期货,17413.0,-1313.0,13889.0,761.0,26421.0,555.0,206,20211015
中投天琪,0.0,0.0,0.0,0.0,1513.0,184.0,-184,20211015
中粮期货,285.0,284.0,0.0,-122.0,3385.0,-92.0,-30,20211015
中金期货,0.0,0.0,4068.0,4.0,3138.0,47.0,-43,20211015
中银期货,828.0,640.0,3264.0,-622.0,0.0,0.0,-622,20211015
乾坤期货,0.0,0.0,3376.0,-12.0,0.0,0.0,-12,20211015
五矿期货,3552.0,619.0,1008.0,164.0,981.0,141.0,23,20211015
信达期货,0.0,0.0,0.0,-59.0,0.0,-21.0,-38,20211015
光大期货,4915.0,1037.0,3172.0,-82.0,5454.0,-46.0,-36,20211015
兴业期货,0.0,0.0,316.0,-1.0,5420.0,-32.0,31,20211015
兴证期货,3488.0,-379.0,1253.0,-294.0,1823.0,-4.0,-290,20211015
北京首创,179.0,105.0,0.0,0.0,0.0,0.0,0,20211015
华泰期货,7403.0,-827.0,7283.0,-113.0,8706.0,-2014.0,1901,20211015
华西期货,893.0,122.0,0.0,0.0,0.0,0.0,0,20211015
华闻期货,9135.0,413.0,2973.0,1012.0,2873.0,932.0,80,20211015
南华期货,1612.0,-541.0,1141.0,-506.0,933.0,-414.0,-92,20211015
国信期货,7061.0,931.0,3319.0,1195.0,3136.0,1081.0,114,20211015
国投安信,2879.0,442.0,1925.0,218.0,3070.0,314.0,-96,20211015
国泰君安,22383.0,615.0,19709.0,-985.0,17185.0,-569.0,-416,20211015
天风期货,0.0,0.0,0.0,0.0,1030.0,4.0,-4,20211015
宝城期货,159.0,95.0,0.0,0.0,0.0,0.0,0,20211015
平安期货,254.0,69.0,0.0,-236.0,0.0,-110.0,-126,20211015
广发期货,2466.0,-1113.0,4479.0,94.0,3259.0,177.0,-83,20211015
建信期货,0.0,0.0,0.0,-143.0,1624.0,-182.0,39,20211015
招商期货,4232.0,289.0,1016.0,146.0,3407.0,335.0,-189,20211015
摩根大通,305.0,305.0,811.0,271.0,0.0,0.0,271,20211015
新世纪  ,0.0,0.0,0.0,-53.0,0.0,-38.0,-15,20211015
新湖期货,622.0,13.0,0.0,0.0,0.0,0.0,0,20211015
方正中期,3884.0,88.0,958.0,253.0,1100.0,239.0,14,20211015
格林大华,0.0,0.0,0.0,-163.0,0.0,-107.0,-56,20211015
永安期货,4272.0,-22.0,4826.0,-77.0,3734.0,146.0,-223,20211015
浙商期货,0.0,0.0,0.0,-167.0,0.0,-108.0,-59,20211015
海证期货,694.0,-238.0,0.0,0.0,0.0,0.0,0,20211015
海通期货,15473.0,451.0,13632.0,948.0,7402.0,553.0,395,20211015
混沌天成,0.0,0.0,1320.0,195.0,0.0,0.0,195,20211015
瑞达期货,0.0,0.0,2913.0,141.0,0.0,0.0,141,20211015
瑞银期货,0.0,0.0,5915.0,-74.0,827.0,565.0,-639,20211015
申银万国,3605.0,-2848.0,4622.0,459.0,4041.0,662.0,-203,20211015
西部期货,157.0,89.0,0.0,0.0,0.0,0.0,0,20211015
金瑞期货,0.0,0.0,0.0,-46.0,0.0,-65.0,19,20211015
银河期货,8163.0,1927.0,6731.0,1039.0,6349.0,1436.0,-397,20211015
鲁证期货,2218.0,169.0,3150.0,71.0,0.0,-201.0,272,20211015
上海东证,10792.0,130.0,6137.0,189.0,18526.0,307.0,-118,20211018
东兴期货,3969.0,1039.0,1445.0,185.0,1494.0,183.0,2,20211018
东航期货,0.0,0.0,0.0,0.0,915.0,14.0,-14,20211018
中信建投,2545.0,222.0,0.0,0.0,4694.0,-34.0,34,20211018
中信期货,15310.0,2179.0,13835.0,-54.0,26851.0,430.0,-484,20211018
中投天琪,0.0,0.0,0.0,0.0,1253.0,121.0,-121,20211018
中粮期货,0.0,0.0,0.0,0.0,4053.0,-79.0,79,20211018
中金期货,0.0,0.0,4070.0,2.0,3340.0,202.0,-200,20211018
中银期货,0.0,0.0,3505.0,241.0,0.0,0.0,241,20211018
乾坤期货,0.0,0.0,3369.0,-7.0,0.0,0.0,-7,20211018
云晨期货,325.0,236.0,0.0,0.0,0.0,0.0,0,20211018
五矿期货,4644.0,1092.0,983.0,-25.0,957.0,-24.0,-1,20211018
光大期货,4360.0,254.0,3466.0,294.0,5360.0,-94.0,388,20211018
兴业期货,0.0,0.0,317.0,1.0,5458.0,38.0,-37,20211018
兴证期货,4615.0,1858.0,1374.0,381.0,2428.0,605.0,-224,20211018
北京首创,186.0,7.0,0.0,0.0,0.0,0.0,0,20211018
华泰期货,7445.0,1700.0,6789.0,-494.0,9815.0,1109.0,-1603,20211018
华西期货,471.0,201.0,271.0,71.0,0.0,0.0,71,20211018
华闻期货,9896.0,2556.0,2235.0,485.0,3336.0,463.0,22,20211018
南华期货,1295.0,537.0,1513.0,163.0,432.0,205.0,-42,20211018
国信期货,7736.0,1844.0,2990.0,-329.0,2903.0,-233.0,-96,20211018
国富期货,505.0,152.0,0.0,0.0,0.0,0.0,0,20211018
国投安信,2270.0,100.0,2016.0,91.0,3082.0,12.0,79,20211018
国泰君安,23723.0,5395.0,22283.0,2574.0,18466.0,1281.0,1293,20211018
天风期货,0.0,0.0,0.0,0.0,1021.0,-9.0,9,20211018
宏源期货,305.0,221.0,0.0,0.0,0.0,0.0,0,20211018
宝城期货,383.0,224.0,0.0,0.0,0.0,0.0,0,20211018
广发期货,2537.0,746.0,4703.0,224.0,3406.0,147.0,77,20211018
建信期货,1131.0,877.0,0.0,0.0,2238.0,614.0,-614,20211018
招商期货,3545.0,338.0,1401.0,385.0,3421.0,14.0,371,20211018
摩根大通,411.0,106.0,400.0,-411.0,0.0,0.0,-411,20211018
方正中期,3181.0,286.0,2153.0,104.0,1123.0,23.0,81,20211018
永安期货,3251.0,460.0,4314.0,-512.0,3824.0,90.0,-602,20211018
海通期货,14451.0,2062.0,14453.0,821.0,7710.0,308.0,513,20211018
混沌天成,0.0,0.0,1398.0,78.0,0.0,0.0,78,20211018
瑞达期货,0.0,0.0,2879.0,-34.0,0.0,0.0,-34,20211018
瑞银期货,0.0,0.0,5983.0,68.0,0.0,0.0,68,20211018
申银万国,3534.0,871.0,4933.0,311.0,3854.0,-187.0,498,20211018
西部期货,178.0,21.0,0.0,0.0,0.0,0.0,0,20211018
银河期货,7846.0,1119.0,7667.0,936.0,6053.0,-296.0,1232,20211018
鲁证期货,3305.0,1087.0,3401.0,251.0,0.0,0.0,251,20211018
上海东证,8677.0,-2115.0,5811.0,-326.0,18541.0,15.0,-341,20211019
东兴期货,2373.0,-1596.0,1281.0,-164.0,1384.0,-110.0,-54,20211019
东航期货,0.0,0.0,0.0,0.0,902.0,-13.0,13,20211019
中信建投,2290.0,-367.0,0.0,0.0,4720.0,26.0,-26,20211019
中信期货,11769.0,-3541.0,12919.0,-916.0,25586.0,-1265.0,349,20211019
中投天琪,807.0,566.0,0.0,0.0,0.0,0.0,0,20211019
中粮期货,0.0,0.0,0.0,0.0,3980.0,-73.0,73,20211019
中金期货,176.0,44.0,3892.0,-178.0,4010.0,-199.0,21,20211019
中银期货,0.0,0.0,3424.0,-81.0,0.0,0.0,-81,20211019
乾坤期货,0.0,0.0,3358.0,-11.0,0.0,0.0,-11,20211019
云晨期货,180.0,-145.0,0.0,0.0,0.0,0.0,0,20211019
五矿期货,3673.0,-971.0,791.0,-192.0,762.0,-195.0,3,20211019
光大期货,2787.0,-1294.0,3040.0,-426.0,5229.0,-131.0,-295,20211019
兴业期货,219.0,206.0,317.0,0.0,5629.0,171.0,-171,20211019
兴证期货,3212.0,-1403.0,1337.0,-302.0,2336.0,-92.0,-210,20211019
华泰期货,5731.0,-1714.0,7230.0,441.0,10139.0,324.0,117,20211019
华西期货,709.0,-185.0,0.0,0.0,0.0,0.0,0,20211019
华闻期货,6176.0,-3720.0,1579.0,-656.0,2410.0,-926.0,270,20211019
南华期货,426.0,-384.0,1385.0,-128.0,395.0,-37.0,-91,20211019
国信期货,5101.0,-2635.0,2906.0,-84.0,2882.0,-21.0,-63,20211019
国富期货,417.0,-88.0,0.0,0.0,0.0,0.0,0,20211019
国投安信,1784.0,-271.0,2055.0,39.0,3110.0,28.0,11,20211019
国泰君安,17756.0,-5967.0,21505.0,-778.0,16844.0,-1622.0,844,20211019
天风期货,0.0,0.0,0.0,0.0,1026.0,5.0,-5,20211019
宏源期货,216.0,-89.0,0.0,0.0,0.0,0.0,0,20211019
宝城期货,163.0,-220.0,0.0,0.0,0.0,0.0,0,20211019
平安期货,1626.0,-28.0,0.0,0.0,0.0,0.0,0,20211019
广发期货,1747.0,-790.0,4316.0,-387.0,3275.0,-131.0,-256,20211019
建信期货,0.0,0.0,0.0,0.0,2212.0,-26.0,26,20211019
招商期货,2472.0,-452.0,960.0,-441.0,3240.0,-181.0,-260,20211019
摩根大通,355.0,-56.0,0.0,0.0,0.0,0.0,0,20211019
方正中期,2959.0,-364.0,2316.0,-97.0,1169.0,46.0,-143,20211019
永安期货,0.0,0.0,4042.0,-272.0,3850.0,26.0,-298,20211019
海通期货,12208.0,-2243.0,13775.0,-678.0,7104.0,-606.0,-72,20211019
混沌天成,0.0,0.0,1089.0,-309.0,0.0,0.0,-309,20211019
瑞达期货,0.0,0.0,2726.0,-153.0,0.0,0.0,-153,20211019
瑞银期货,220.0,152.0,6205.0,222.0,0.0,0.0,222,20211019
申银万国,2552.0,-479.0,4661.0,-272.0,3838.0,-16.0,-256,20211019
美尔雅  ,838.0,648.0,0.0,0.0,0.0,0.0,0,20211019
西部期货,456.0,-31.0,0.0,0.0,0.0,0.0,0,20211019
银河期货,5911.0,-1935.0,7635.0,-32.0,5832.0,-221.0,189,20211019
鲁证期货,2476.0,-829.0,3216.0,-185.0,0.0,0.0,-185,20211019
上海东证,8336.0,-341.0,6527.0,716.0,18939.0,398.0,318,20211020
东兴期货,2801.0,428.0,1347.0,66.0,1448.0,64.0,2,20211020
东航期货,0.0,0.0,0.0,0.0,908.0,6.0,-6,20211020
中信建投,2091.0,-33.0,0.0,0.0,4786.0,66.0,-66,20211020
中信期货,11061.0,-708.0,12928.0,9.0,25632.0,46.0,-37,20211020
中投天琪,0.0,0.0,0.0,0.0,452.0,106.0,-106,20211020
中粮期货,0.0,0.0,0.0,0.0,3933.0,-47.0,47,20211020
中金期货,0.0,0.0,3892.0,0.0,3794.0,-216.0,216,20211020
中银期货,1129.0,956.0,3990.0,566.0,1147.0,497.0,69,20211020
乾坤期货,0.0,0.0,3351.0,-7.0,0.0,0.0,-7,20211020
五矿期货,3415.0,-258.0,0.0,0.0,870.0,108.0,-108,20211020
光大期货,3815.0,876.0,3395.0,355.0,5615.0,386.0,-31,20211020
兴业期货,0.0,0.0,310.0,-7.0,5613.0,-16.0,9,20211020
兴证期货,4093.0,798.0,1120.0,34.0,1610.0,-726.0,760,20211020
北京首创,134.0,-14.0,0.0,0.0,0.0,0.0,0,20211020
华泰期货,4753.0,-978.0,8294.0,1064.0,10144.0,5.0,1059,20211020
华西期货,682.0,-27.0,279.0,48.0,0.0,0.0,48,20211020
华闻期货,6038.0,-138.0,1535.0,-44.0,1531.0,22.0,-66,20211020
南华期货,631.0,76.0,1396.0,11.0,0.0,0.0,11,20211020
国信期货,5358.0,257.0,2958.0,52.0,2948.0,66.0,-14,20211020
国元期货,220.0,191.0,0.0,0.0,0.0,0.0,0,20211020
国投安信,1843.0,-18.0,1952.0,-103.0,3100.0,-10.0,-93,20211020
国泰君安,17257.0,-499.0,21566.0,61.0,17380.0,536.0,-475,20211020
天风期货,0.0,0.0,0.0,0.0,1027.0,1.0,-1,20211020
宏源期货,0.0,0.0,895.0,148.0,0.0,0.0,148,20211020
宝城期货,135.0,-28.0,0.0,0.0,0.0,0.0,0,20211020
平安期货,1685.0,59.0,0.0,0.0,0.0,0.0,0,20211020
广发期货,1560.0,-187.0,4571.0,255.0,3479.0,204.0,51,20211020
建信期货,0.0,0.0,0.0,0.0,2173.0,-39.0,39,20211020
招商期货,2765.0,-190.0,1060.0,100.0,3448.0,208.0,-108,20211020
方正中期,2907.0,114.0,2083.0,15.0,1158.0,-11.0,26,20211020
永安期货,2408.0,438.0,4317.0,45.0,4224.0,374.0,-329,20211020
浙商期货,372.0,-21.0,0.0,0.0,0.0,0.0,0,20211020
海通期货,11355.0,-853.0,13782.0,7.0,7142.0,38.0,-31,20211020
混沌天成,0.0,0.0,1099.0,10.0,0.0,0.0,10,20211020
瑞达期货,0.0,0.0,2874.0,148.0,0.0,0.0,148,20211020
瑞银期货,0.0,0.0,6326.0,121.0,0.0,0.0,121,20211020
申银万国,2502.0,-50.0,4659.0,-2.0,3915.0,77.0,-79,20211020
银河期货,5780.0,-131.0,7833.0,198.0,5790.0,-42.0,240,20211020
鲁证期货,564.0,-192.0,3153.0,-63.0,0.0,0.0,-63,20211020
上海东方,596.0,382.0,0.0,0.0,0.0,0.0,0,20211021
上海东证,9617.0,1281.0,6792.0,265.0,19071.0,132.0,133,20211021
东兴期货,2757.0,-44.0,1165.0,-182.0,1257.0,-191.0,9,20211021
东航期货,0.0,0.0,0.0,0.0,909.0,1.0,-1,20211021
中信建投,760.0,256.0,0.0,0.0,4794.0,8.0,-8,20211021
中信期货,14209.0,3148.0,13681.0,753.0,26276.0,644.0,109,20211021
中投天琪,199.0,81.0,0.0,0.0,633.0,181.0,-181,20211021
中粮期货,0.0,0.0,0.0,0.0,3084.0,28.0,-28,20211021
中金期货,0.0,0.0,3878.0,-14.0,2922.0,13.0,-27,20211021
中银期货,0.0,0.0,3991.0,1.0,1215.0,68.0,-67,20211021
乾坤期货,0.0,0.0,3346.0,-5.0,0.0,0.0,-5,20211021
云晨期货,226.0,97.0,0.0,0.0,0.0,0.0,0,20211021
五矿期货,4261.0,846.0,954.0,71.0,950.0,80.0,-9,20211021
光大期货,4019.0,204.0,3270.0,-125.0,5649.0,34.0,-159,20211021
兴业期货,0.0,0.0,310.0,0.0,5630.0,17.0,-17,20211021
兴证期货,4392.0,554.0,1974.0,616.0,1951.0,341.0,275,20211021
华泰期货,7221.0,2604.0,9231.0,937.0,10204.0,60.0,877,20211021
华西期货,340.0,46.0,0.0,0.0,0.0,0.0,0,20211021
华闻期货,7909.0,1871.0,2918.0,584.0,2550.0,645.0,-61,20211021
南华期货,255.0,-4.0,319.0,15.0,0.0,0.0,15,20211021
国信期货,7331.0,1973.0,3240.0,282.0,3357.0,409.0,-127,20211021
国投安信,964.0,498.0,1965.0,13.0,3494.0,21.0,-8,20211021
国泰君安,20808.0,3551.0,20887.0,-679.0,16915.0,-465.0,-214,20211021
天风期货,0.0,0.0,0.0,0.0,1027.0,0.0,0,20211021
宏源期货,1773.0,494.0,0.0,0.0,0.0,0.0,0,20211021
平安期货,1873.0,188.0,0.0,0.0,0.0,0.0,0,20211021
广发期货,1873.0,313.0,4438.0,-133.0,3352.0,-127.0,-6,20211021
建信期货,614.0,328.0,0.0,0.0,2127.0,-46.0,46,20211021
招商期货,4008.0,1243.0,1284.0,224.0,3718.0,270.0,-46,20211021
摩根大通,350.0,350.0,395.0,350.0,0.0,0.0,350,20211021
方正中期,3672.0,667.0,2113.0,30.0,1134.0,-24.0,54,20211021
永安期货,2735.0,734.0,3999.0,-70.0,4002.0,-222.0,152,20211021
海通期货,13487.0,2132.0,14752.0,970.0,8101.0,959.0,11,20211021
混沌天成,0.0,0.0,1360.0,261.0,0.0,0.0,261,20211021
瑞达期货,654.0,449.0,3238.0,364.0,0.0,0.0,364,20211021
瑞银期货,0.0,0.0,6326.0,0.0,0.0,0.0,0,20211021
申银万国,3572.0,971.0,4228.0,-431.0,4134.0,219.0,-650,20211021
西部期货,621.0,274.0,0.0,0.0,0.0,0.0,0,20211021
银河期货,7500.0,1720.0,8044.0,211.0,6395.0,605.0,-394,20211021
鲁证期货,3649.0,1628.0,3257.0,104.0,910.0,257.0,-153,20211021
上海东证,10487.0,870.0,6852.0,60.0,18720.0,-351.0,411,20211022
东兴期货,3043.0,286.0,1183.0,18.0,1272.0,15.0,3,20211022
东海期货,0.0,0.0,0.0,0.0,824.0,-8.0,8,20211022
东航期货,0.0,0.0,0.0,0.0,905.0,-4.0,4,20211022
中信建投,2122.0,318.0,0.0,0.0,4949.0,155.0,-155,20211022
中信期货,15291.0,1082.0,14256.0,575.0,26878.0,602.0,-27,20211022
中投天琪,947.0,220.0,999.0,240.0,0.0,0.0,240,20211022
中粮期货,300.0,289.0,0.0,0.0,3298.0,214.0,-214,20211022
中金期货,0.0,0.0,3878.0,0.0,3120.0,198.0,-198,20211022
中银期货,0.0,0.0,4099.0,108.0,1347.0,132.0,-24,20211022
乾坤期货,251.0,249.0,3320.0,-26.0,0.0,0.0,-26,20211022
云晨期货,248.0,22.0,0.0,0.0,0.0,0.0,0,20211022
五矿期货,4457.0,196.0,0.0,0.0,901.0,-49.0,49,20211022
光大期货,3862.0,-157.0,2042.0,-31.0,5780.0,131.0,-162,20211022
兴业期货,0.0,0.0,300.0,-10.0,5627.0,-3.0,-7,20211022
兴证期货,4532.0,140.0,2124.0,150.0,2434.0,483.0,-333,20211022
华泰期货,7815.0,480.0,8138.0,-1093.0,10344.0,140.0,-1233,20211022
华西期货,1079.0,184.0,0.0,0.0,0.0,0.0,0,20211022
华闻期货,8202.0,293.0,1711.0,-75.0,1644.0,-107.0,32,20211022
南华期货,1118.0,328.0,1400.0,22.0,935.0,181.0,-159,20211022
国信期货,7424.0,93.0,3184.0,-56.0,3449.0,92.0,-148,20211022
国投安信,192.0,-140.0,1964.0,-1.0,3246.0,-248.0,247,20211022
国泰君安,22282.0,1474.0,20816.0,-71.0,17954.0,1039.0,-1110,20211022
天风期货,0.0,0.0,0.0,0.0,1027.0,0.0,0,20211022
宝城期货,218.0,91.0,0.0,0.0,0.0,0.0,0,20211022
平安期货,1736.0,-137.0,0.0,0.0,0.0,0.0,0,20211022
广发期货,2113.0,240.0,4749.0,311.0,3661.0,309.0,2,20211022
建信期货,0.0,0.0,0.0,0.0,1983.0,-144.0,144,20211022
招商期货,4005.0,283.0,1490.0,206.0,3753.0,35.0,171,20211022
摩根大通,0.0,0.0,434.0,39.0,0.0,0.0,39,20211022
方正中期,3674.0,135.0,2344.0,231.0,1292.0,158.0,73,20211022
永安期货,3558.0,402.0,4280.0,281.0,3825.0,-177.0,458,20211022
浙商期货,723.0,287.0,0.0,0.0,0.0,0.0,0,20211022
海通期货,14721.0,1234.0,14555.0,-197.0,7981.0,-120.0,-77,20211022
混沌天成,0.0,0.0,2638.0,503.0,0.0,0.0,503,20211022
瑞达期货,0.0,0.0,3191.0,-47.0,0.0,0.0,-47,20211022
瑞银期货,0.0,0.0,6279.0,-47.0,0.0,0.0,-47,20211022
申银万国,3416.0,14.0,4428.0,200.0,4291.0,157.0,43,20211022
