,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
申银万国,739.0,86.0,8815.0,-43.0,4494.0,-127.0,84,20240509
美尔雅  ,596.0,585.0,271.0,265.0,0.0,0.0,265,20240509
金元期货,0.0,0.0,0.0,0.0,221.0,20.0,-20,20240509
银河期货,3631.0,55.0,6070.0,174.0,6837.0,-78.0,252,20240509
长江期货,0.0,0.0,948.0,39.0,0.0,0.0,39,20240509
东兴期货,1339.0,666.0,0.0,0.0,0.0,0.0,0,20240510
东吴期货,0.0,0.0,1419.0,-32.0,0.0,0.0,-32,20240510
东方财富,539.0,137.0,0.0,0.0,0.0,0.0,0,20240510
东海期货,728.0,-18.0,0.0,0.0,0.0,0.0,0,20240510
东证期货,15962.0,823.0,13335.0,502.0,11688.0,1192.0,-690,20240510
中信建投,2548.0,-38.0,12036.0,18.0,3597.0,37.0,-19,20240510
中信期货,26074.0,15.0,35105.0,440.0,45379.0,-6.0,446,20240510
中泰期货,2117.0,251.0,7835.0,-129.0,2402.0,233.0,-362,20240510
中粮期货,0.0,0.0,0.0,0.0,258.0,18.0,-18,20240510
中金期货,929.0,327.0,4690.0,188.0,988.0,145.0,43,20240510
中金财富,157.0,-179.0,536.0,-63.0,4391.0,-46.0,-17,20240510
中银期货,0.0,0.0,0.0,0.0,882.0,-14.0,14,20240510
云晨期货,346.0,215.0,0.0,0.0,0.0,0.0,0,20240510
五矿期货,175.0,138.0,0.0,0.0,0.0,0.0,0,20240510
光大期货,3149.0,32.0,2083.0,268.0,3452.0,-163.0,431,20240510
兴证期货,1574.0,-71.0,9817.0,-5.0,642.0,25.0,-30,20240510
华泰期货,4457.0,1157.0,11660.0,448.0,14256.0,-337.0,785,20240510
华西期货,631.0,382.0,0.0,0.0,1862.0,4.0,-4,20240510
华闻期货,4432.0,767.0,171.0,70.0,1718.0,-26.0,96,20240510
南华期货,1284.0,348.0,509.0,-10.0,1921.0,-19.0,9,20240510
国信期货,7099.0,542.0,6351.0,173.0,7589.0,-186.0,359,20240510
国富期货,650.0,-113.0,3583.0,264.0,0.0,0.0,264,20240510
国投安信,2594.0,569.0,23976.0,27.0,8636.0,345.0,-318,20240510
国泰君安,28505.0,1145.0,28569.0,700.0,34786.0,729.0,-29,20240510
国联期货,824.0,276.0,0.0,0.0,0.0,0.0,0,20240510
大地期货,0.0,0.0,1885.0,29.0,0.0,0.0,29,20240510
宏源期货,0.0,0.0,0.0,0.0,628.0,-34.0,34,20240510
宝城期货,295.0,30.0,2845.0,1.0,1576.0,8.0,-7,20240510
山金期货,0.0,0.0,0.0,0.0,3135.0,-7.0,7,20240510
平安期货,355.0,258.0,4421.0,-11.0,1284.0,326.0,-337,20240510
广发期货,4206.0,1188.0,6104.0,459.0,6603.0,186.0,273,20240510
招商期货,1212.0,189.0,3248.0,129.0,3797.0,113.0,16,20240510
摩根大通,0.0,0.0,0.0,0.0,2214.0,1.0,-1,20240510
新湖期货,0.0,0.0,0.0,0.0,645.0,-22.0,22,20240510
方正中期,546.0,-58.0,2715.0,-6.0,1098.0,9.0,-15,20240510
永安期货,2328.0,-8.0,8692.0,230.0,4817.0,33.0,197,20240510
浙商期货,0.0,0.0,2566.0,40.0,0.0,0.0,40,20240510
海通期货,14994.0,-633.0,6354.0,302.0,31842.0,128.0,174,20240510
瑞银期货,0.0,0.0,0.0,0.0,6467.0,-51.0,51,20240510
申银万国,2404.0,949.0,8724.0,-91.0,4282.0,-212.0,121,20240510
美尔雅  ,563.0,-33.0,0.0,0.0,0.0,0.0,0,20240510
银河期货,3527.0,157.0,6004.0,-66.0,6772.0,-65.0,-1,20240510
长江期货,0.0,0.0,928.0,-20.0,0.0,0.0,-20,20240510
一德期货,796.0,544.0,517.0,500.0,0.0,0.0,500,20240513
东兴期货,1630.0,490.0,499.0,-9.0,0.0,0.0,-9,20240513
东吴期货,0.0,0.0,1470.0,51.0,0.0,0.0,51,20240513
东证期货,16171.0,209.0,12657.0,-678.0,10741.0,-947.0,269,20240513
中信建投,1776.0,-130.0,12398.0,362.0,4782.0,121.0,241,20240513
中信期货,29093.0,3019.0,35507.0,402.0,44978.0,-401.0,803,20240513
中泰期货,1485.0,32.0,7660.0,-175.0,2324.0,-78.0,-97,20240513
中粮期货,0.0,0.0,0.0,0.0,275.0,17.0,-17,20240513
中金期货,760.0,-169.0,6187.0,509.0,1288.0,300.0,209,20240513
中金财富,684.0,281.0,0.0,0.0,4498.0,107.0,-107,20240513
中银期货,0.0,0.0,0.0,0.0,848.0,-34.0,34,20240513
云晨期货,203.0,-143.0,0.0,0.0,0.0,0.0,0,20240513
五矿期货,179.0,4.0,0.0,0.0,0.0,0.0,0,20240513
光大期货,3487.0,214.0,1591.0,294.0,3361.0,-91.0,385,20240513
兴证期货,1922.0,209.0,9873.0,56.0,649.0,7.0,49,20240513
华泰期货,4694.0,237.0,11170.0,-490.0,14114.0,-142.0,-348,20240513
华西期货,241.0,-26.0,0.0,0.0,1971.0,109.0,-109,20240513
华闻期货,3660.0,-772.0,492.0,39.0,1045.0,-10.0,49,20240513
南华期货,1153.0,-131.0,0.0,0.0,701.0,-60.0,60,20240513
国信期货,6910.0,-189.0,6048.0,-303.0,7214.0,-375.0,72,20240513
国富期货,873.0,223.0,3651.0,68.0,742.0,387.0,-319,20240513
国投安信,3676.0,1082.0,23968.0,-8.0,8508.0,-128.0,120,20240513
国泰君安,28874.0,369.0,27964.0,-605.0,34301.0,-485.0,-120,20240513
国联期货,630.0,-194.0,0.0,0.0,0.0,0.0,0,20240513
大地期货,0.0,0.0,1896.0,11.0,0.0,0.0,11,20240513
宏源期货,608.0,282.0,479.0,21.0,648.0,20.0,1,20240513
宝城期货,292.0,-3.0,2854.0,9.0,1462.0,-114.0,123,20240513
山金期货,0.0,0.0,0.0,0.0,3137.0,2.0,-2,20240513
平安期货,251.0,-104.0,4307.0,-2.0,1511.0,227.0,-229,20240513
广发期货,3337.0,-994.0,6019.0,-169.0,6291.0,-312.0,143,20240513
招商期货,2012.0,339.0,3311.0,63.0,3990.0,193.0,-130,20240513
摩根大通,0.0,0.0,0.0,0.0,2207.0,-7.0,7,20240513
新湖期货,0.0,0.0,0.0,0.0,632.0,-13.0,13,20240513
方正中期,552.0,6.0,1641.0,-49.0,1073.0,-25.0,-24,20240513
永安期货,3036.0,643.0,8797.0,105.0,4876.0,59.0,46,20240513
浙商期货,307.0,190.0,2586.0,20.0,0.0,0.0,20,20240513
海通期货,14370.0,-624.0,6373.0,19.0,32059.0,217.0,-198,20240513
瑞达期货,689.0,4.0,0.0,0.0,0.0,0.0,0,20240513
瑞银期货,207.0,176.0,0.0,0.0,6467.0,0.0,0,20240513
申银万国,655.0,50.0,8715.0,-9.0,4319.0,37.0,-46,20240513
银河期货,3504.0,-23.0,5934.0,-70.0,6618.0,-154.0,84,20240513
长江期货,0.0,0.0,872.0,-56.0,0.0,0.0,-56,20240513
一德期货,0.0,0.0,517.0,0.0,0.0,0.0,0,20240514
东吴期货,885.0,542.0,0.0,0.0,0.0,0.0,0,20240514
东证期货,15642.0,-529.0,12584.0,-73.0,11412.0,671.0,-744,20240514
中信建投,2067.0,118.0,12680.0,282.0,4821.0,39.0,243,20240514
中信期货,26728.0,-2365.0,35279.0,-228.0,43568.0,-1410.0,1182,20240514
中泰期货,1241.0,-244.0,7665.0,5.0,2359.0,35.0,-30,20240514
中粮期货,0.0,0.0,0.0,0.0,268.0,-7.0,7,20240514
中金期货,600.0,-160.0,6783.0,596.0,1588.0,300.0,296,20240514
中金财富,558.0,287.0,0.0,0.0,4567.0,69.0,-69,20240514
五矿期货,163.0,-16.0,0.0,0.0,0.0,0.0,0,20240514
光大期货,2613.0,-737.0,1689.0,-262.0,3315.0,-46.0,-216,20240514
兴证期货,1679.0,-243.0,9822.0,-51.0,0.0,0.0,-51,20240514
华泰期货,4117.0,-577.0,11052.0,-118.0,13947.0,-167.0,49,20240514
华西期货,1632.0,401.0,0.0,0.0,1976.0,5.0,-5,20240514
华闻期货,3562.0,-98.0,422.0,-70.0,1757.0,89.0,-159,20240514
南华期货,524.0,-18.0,1096.0,17.0,638.0,-63.0,80,20240514
国信期货,7080.0,170.0,6516.0,468.0,7628.0,414.0,54,20240514
国富期货,0.0,0.0,3556.0,-95.0,742.0,0.0,-95,20240514
国投安信,5233.0,1557.0,23852.0,-116.0,8519.0,11.0,-127,20240514
国泰君安,28686.0,-188.0,28483.0,519.0,35226.0,925.0,-406,20240514
大地期货,0.0,0.0,1908.0,12.0,0.0,0.0,12,20240514
宏源期货,0.0,0.0,450.0,-29.0,518.0,-130.0,101,20240514
宝城期货,1132.0,412.0,3000.0,146.0,1429.0,-33.0,179,20240514
山金期货,0.0,0.0,0.0,0.0,3139.0,2.0,-2,20240514
平安期货,269.0,95.0,4304.0,-3.0,1583.0,72.0,-75,20240514
广发期货,2913.0,-424.0,5854.0,-34.0,6198.0,-93.0,59,20240514
招商期货,1828.0,-17.0,3511.0,200.0,4478.0,169.0,31,20240514
摩根大通,0.0,0.0,0.0,0.0,2224.0,17.0,-17,20240514
新湖期货,0.0,0.0,0.0,0.0,626.0,-6.0,6,20240514
方正中期,0.0,0.0,2680.0,-4.0,1012.0,-61.0,57,20240514
永安期货,2487.0,-549.0,8774.0,-23.0,4610.0,-266.0,243,20240514
浙商期货,739.0,112.0,1564.0,26.0,0.0,0.0,26,20240514
海通期货,15020.0,650.0,5798.0,-575.0,32080.0,21.0,-596,20240514
瑞达期货,594.0,-95.0,0.0,0.0,0.0,0.0,0,20240514
瑞银期货,186.0,-21.0,0.0,0.0,6474.0,7.0,-7,20240514
申银万国,1497.0,296.0,8729.0,14.0,4248.0,-71.0,85,20240514
美尔雅  ,150.0,149.0,157.0,150.0,0.0,0.0,150,20240514
银河期货,3791.0,7.0,5874.0,-60.0,6649.0,31.0,-91,20240514
长江期货,0.0,0.0,736.0,-136.0,0.0,0.0,-136,20240514
一德期货,0.0,0.0,517.0,0.0,0.0,0.0,0,20240515
东兴期货,1206.0,733.0,0.0,0.0,0.0,0.0,0,20240515
东证期货,15887.0,245.0,12591.0,7.0,11752.0,340.0,-333,20240515
中信建投,1636.0,-431.0,12630.0,-50.0,4911.0,90.0,-140,20240515
中信期货,27742.0,1014.0,35678.0,399.0,43217.0,-351.0,750,20240515
中泰期货,2151.0,520.0,7484.0,-37.0,2503.0,144.0,-181,20240515
中粮期货,0.0,0.0,0.0,0.0,278.0,10.0,-10,20240515
中金期货,0.0,0.0,6776.0,-7.0,1588.0,0.0,-7,20240515
中金财富,747.0,189.0,312.0,192.0,4694.0,127.0,65,20240515
云晨期货,123.0,28.0,0.0,0.0,0.0,0.0,0,20240515
五矿期货,98.0,-65.0,0.0,0.0,0.0,0.0,0,20240515
光大期货,2695.0,-16.0,1463.0,193.0,3334.0,19.0,174,20240515
兴证期货,1928.0,359.0,9698.0,-124.0,0.0,0.0,-124,20240515
华泰期货,4668.0,551.0,11031.0,-21.0,13878.0,-69.0,48,20240515
华西期货,445.0,-4.0,0.0,0.0,1512.0,100.0,-100,20240515
华闻期货,3538.0,-24.0,0.0,0.0,1386.0,-151.0,151,20240515
南华期货,1154.0,627.0,1516.0,53.0,790.0,-63.0,116,20240515
国信期货,6025.0,-1055.0,6375.0,-141.0,7346.0,-282.0,141,20240515
国富期货,0.0,0.0,3509.0,-47.0,743.0,1.0,-48,20240515
国投安信,5035.0,-198.0,23934.0,82.0,8976.0,457.0,-375,20240515
国泰君安,29616.0,930.0,28264.0,-219.0,35203.0,-23.0,-196,20240515
大地期货,0.0,0.0,1897.0,-11.0,0.0,0.0,-11,20240515
宏源期货,1332.0,343.0,482.0,32.0,333.0,-185.0,217,20240515
宝城期货,779.0,164.0,2916.0,-84.0,1341.0,-88.0,4,20240515
山金期货,0.0,0.0,0.0,0.0,3146.0,7.0,-7,20240515
平安期货,0.0,0.0,4249.0,-55.0,1593.0,10.0,-65,20240515
广发期货,4063.0,1150.0,5661.0,-193.0,6077.0,-121.0,-72,20240515
恒力期货,307.0,304.0,0.0,0.0,0.0,0.0,0,20240515
招商期货,616.0,-281.0,3519.0,8.0,4498.0,20.0,-12,20240515
摩根大通,0.0,0.0,0.0,0.0,2234.0,10.0,-10,20240515
新湖期货,0.0,0.0,0.0,0.0,616.0,-10.0,10,20240515
方正中期,658.0,200.0,2720.0,40.0,790.0,-222.0,262,20240515
永安期货,3128.0,641.0,8609.0,-165.0,4635.0,25.0,-190,20240515
浙商期货,173.0,-89.0,1590.0,26.0,0.0,0.0,26,20240515
海通期货,11169.0,-3851.0,5881.0,83.0,32206.0,126.0,-43,20240515
瑞达期货,615.0,298.0,0.0,0.0,0.0,0.0,0,20240515
瑞银期货,0.0,0.0,0.0,0.0,6842.0,24.0,-24,20240515
申银万国,1508.0,11.0,8810.0,81.0,4041.0,-207.0,288,20240515
美尔雅  ,814.0,408.0,207.0,50.0,0.0,0.0,50,20240515
金元期货,0.0,0.0,305.0,19.0,0.0,0.0,19,20240515
银河期货,3746.0,-45.0,5767.0,-107.0,6656.0,7.0,-114,20240515
长江期货,0.0,0.0,570.0,-166.0,0.0,0.0,-166,20240515
一德期货,0.0,0.0,517.0,0.0,0.0,0.0,0,20240516
东兴期货,1157.0,542.0,0.0,0.0,0.0,0.0,0,20240516
东证期货,16819.0,932.0,12642.0,51.0,12234.0,482.0,-431,20240516
中信建投,3156.0,1438.0,12727.0,97.0,5134.0,223.0,-126,20240516
中信期货,29974.0,2232.0,36731.0,1053.0,44214.0,997.0,56,20240516
中泰期货,2818.0,667.0,7565.0,81.0,2837.0,78.0,3,20240516
中粮期货,0.0,0.0,211.0,-20.0,296.0,18.0,-38,20240516
中金期货,1018.0,556.0,7063.0,287.0,1588.0,0.0,287,20240516
中金财富,547.0,-200.0,0.0,0.0,4816.0,122.0,-122,20240516
云晨期货,105.0,-18.0,0.0,0.0,0.0,0.0,0,20240516
光大期货,3845.0,1150.0,1658.0,195.0,3637.0,303.0,-108,20240516
兴证期货,1979.0,51.0,9622.0,424.0,0.0,0.0,424,20240516
华泰期货,3982.0,-272.0,11398.0,367.0,13888.0,10.0,357,20240516
华西期货,1362.0,391.0,0.0,0.0,1682.0,170.0,-170,20240516
华闻期货,4571.0,1033.0,726.0,283.0,1486.0,100.0,183,20240516
南华期货,2013.0,307.0,1245.0,197.0,618.0,-172.0,369,20240516
国信期货,7322.0,1297.0,6371.0,-4.0,7486.0,140.0,-144,20240516
国富期货,0.0,0.0,3503.0,-6.0,684.0,-59.0,53,20240516
国投安信,4346.0,-689.0,23827.0,-107.0,8927.0,-49.0,-58,20240516
国泰君安,33138.0,3522.0,29666.0,1402.0,36491.0,1288.0,114,20240516
国联期货,894.0,306.0,0.0,0.0,0.0,0.0,0,20240516
大地期货,0.0,0.0,1869.0,-28.0,0.0,0.0,-28,20240516
宏源期货,543.0,-118.0,382.0,-100.0,0.0,0.0,-100,20240516
宝城期货,509.0,-67.0,2917.0,1.0,1032.0,92.0,-91,20240516
山金期货,0.0,0.0,0.0,0.0,3144.0,-2.0,2,20240516
平安期货,517.0,324.0,4321.0,72.0,1829.0,236.0,-164,20240516
广发期货,4062.0,-1.0,5909.0,88.0,6045.0,-32.0,120,20240516
恒泰期货,0.0,0.0,264.0,84.0,270.0,72.0,12,20240516
招商期货,371.0,149.0,3565.0,46.0,4568.0,70.0,-24,20240516
摩根大通,657.0,651.0,428.0,428.0,2635.0,401.0,27,20240516
新湖期货,0.0,0.0,0.0,0.0,625.0,9.0,-9,20240516
方正中期,0.0,0.0,2755.0,35.0,654.0,-136.0,171,20240516
永安期货,3688.0,934.0,8669.0,60.0,4385.0,-250.0,310,20240516
浙商期货,0.0,0.0,1659.0,69.0,0.0,0.0,69,20240516
海通期货,13434.0,2265.0,6535.0,654.0,32734.0,528.0,126,20240516
瑞达期货,257.0,157.0,0.0,0.0,0.0,0.0,0,20240516
瑞银期货,151.0,72.0,0.0,0.0,6848.0,6.0,-6,20240516
申银万国,2451.0,943.0,8388.0,33.0,3662.0,-379.0,412,20240516
美尔雅  ,440.0,-374.0,0.0,0.0,0.0,0.0,0,20240516
金元期货,0.0,0.0,236.0,-69.0,0.0,0.0,-69,20240516
银河期货,5248.0,1502.0,5589.0,-178.0,6632.0,-24.0,-154,20240516
一德期货,0.0,0.0,518.0,-73.0,0.0,-60.0,-13,20240517
东兴期货,1284.0,127.0,0.0,0.0,0.0,0.0,0,20240517
东海期货,0.0,0.0,0.0,-65.0,0.0,-87.0,22,20240517
东证期货,17063.0,244.0,12474.0,1066.0,11749.0,1069.0,-3,20240517
中信建投,3613.0,457.0,12694.0,673.0,3890.0,52.0,621,20240517
中信期货,32122.0,2148.0,34800.0,-1931.0,43814.0,-400.0,-1531,20240517
中泰期货,2026.0,112.0,7571.0,6.0,2726.0,-111.0,117,20240517
中粮期货,0.0,0.0,0.0,-211.0,0.0,-10.0,-201,20240517
中金期货,0.0,0.0,5868.0,675.0,1588.0,0.0,675,20240517
中金财富,630.0,83.0,320.0,293.0,4659.0,-157.0,450,20240517
中银期货,429.0,229.0,0.0,0.0,0.0,0.0,0,20240517
五矿期货,0.0,0.0,0.0,-46.0,0.0,-62.0,16,20240517
信达期货,0.0,0.0,0.0,-38.0,0.0,-25.0,-13,20240517
光大期货,3797.0,-48.0,1833.0,-23.0,3450.0,-187.0,164,20240517
兴证期货,1327.0,10.0,9746.0,20.0,0.0,-163.0,183,20240517
华泰期货,4109.0,127.0,11287.0,-111.0,13367.0,-521.0,410,20240517
华西期货,639.0,-178.0,0.0,0.0,1793.0,111.0,-111,20240517
华闻期货,4900.0,329.0,0.0,0.0,1134.0,58.0,-58,20240517
南华期货,444.0,-669.0,0.0,-153.0,1849.0,-21.0,-132,20240517
国信期货,7753.0,431.0,5802.0,819.0,7268.0,722.0,97,20240517
国富期货,0.0,0.0,3154.0,-3.0,690.0,6.0,-9,20240517
国投安信,3780.0,-566.0,23592.0,369.0,8861.0,552.0,-183,20240517
国泰君安,32922.0,-216.0,26920.0,-2746.0,34116.0,-2375.0,-371,20240517
国联期货,1193.0,299.0,0.0,0.0,0.0,0.0,0,20240517
大地期货,0.0,0.0,1820.0,-49.0,0.0,0.0,-49,20240517
宏源期货,694.0,151.0,0.0,0.0,0.0,0.0,0,20240517
宝城期货,711.0,144.0,2965.0,48.0,904.0,-128.0,176,20240517
山金期货,0.0,0.0,0.0,0.0,3133.0,-11.0,11,20240517
平安期货,213.0,-59.0,4415.0,-85.0,1314.0,4.0,-89,20240517
广发期货,4024.0,-38.0,5299.0,-426.0,5775.0,-270.0,-156,20240517
建信期货,0.0,0.0,0.0,-15.0,0.0,-11.0,-4,20240517
招商期货,2237.0,541.0,3413.0,-152.0,4517.0,198.0,-350,20240517
摩根大通,0.0,0.0,0.0,0.0,2663.0,28.0,-28,20240517
新世纪  ,0.0,0.0,0.0,-78.0,0.0,-180.0,102,20240517
新湖期货,674.0,585.0,0.0,0.0,0.0,0.0,0,20240517
方正中期,2202.0,1204.0,2501.0,-254.0,0.0,0.0,-254,20240517
格林大华,0.0,0.0,0.0,-25.0,0.0,-27.0,2,20240517
永安期货,3307.0,-631.0,8483.0,-186.0,3977.0,-408.0,222,20240517
浙商期货,0.0,0.0,1708.0,-52.0,0.0,-82.0,30,20240517
海通期货,14880.0,1446.0,6300.0,655.0,31753.0,232.0,423,20240517
瑞达期货,340.0,83.0,0.0,0.0,0.0,0.0,0,20240517
瑞银期货,0.0,0.0,0.0,0.0,6617.0,111.0,-111,20240517
申银万国,2206.0,-245.0,8360.0,-28.0,3470.0,306.0,-334,20240517
美尔雅  ,718.0,278.0,232.0,205.0,0.0,0.0,205,20240517
金元期货,0.0,0.0,0.0,0.0,710.0,58.0,-58,20240517
金瑞期货,0.0,0.0,0.0,-32.0,0.0,-46.0,14,20240517
银河期货,6870.0,1622.0,5651.0,430.0,6618.0,941.0,-511,20240517
长江期货,0.0,0.0,1369.0,221.0,0.0,0.0,221,20240517
一德期货,0.0,0.0,521.0,3.0,0.0,0.0,3,20240520
东方财富,106.0,16.0,0.0,0.0,0.0,0.0,0,20240520
东证期货,12573.0,-1438.0,11816.0,-658.0,11012.0,-737.0,79,20240520
中信建投,1627.0,-1054.0,12627.0,-67.0,3943.0,53.0,-120,20240520
中信期货,24536.0,-3106.0,34363.0,-437.0,43081.0,-733.0,296,20240520
中泰期货,2519.0,599.0,7344.0,-227.0,2627.0,-99.0,-128,20240520
中金期货,0.0,0.0,6066.0,198.0,1588.0,0.0,198,20240520
中金财富,770.0,140.0,0.0,0.0,4589.0,-70.0,70,20240520
光大期货,2649.0,-637.0,1510.0,-323.0,3211.0,-239.0,-84,20240520
兴证期货,1128.0,-199.0,9736.0,-10.0,0.0,0.0,-10,20240520
华泰期货,3020.0,-250.0,11397.0,110.0,13273.0,-94.0,204,20240520
华西期货,438.0,-201.0,0.0,0.0,1658.0,-135.0,135,20240520
华闻期货,3003.0,-717.0,141.0,-32.0,1154.0,20.0,-52,20240520
南华期货,1078.0,-71.0,0.0,0.0,1785.0,-64.0,64,20240520
国信期货,4453.0,-1068.0,5394.0,-408.0,6813.0,-455.0,47,20240520
国富期货,0.0,0.0,3153.0,-1.0,698.0,8.0,-9,20240520
国投安信,2149.0,-638.0,23859.0,267.0,8973.0,112.0,155,20240520
国泰君安,23424.0,-6002.0,26217.0,-703.0,33641.0,-475.0,-228,20240520
大地期货,0.0,0.0,1887.0,67.0,0.0,0.0,67,20240520
宝城期货,405.0,-306.0,2878.0,-87.0,821.0,-83.0,-4,20240520
山金期货,0.0,0.0,0.0,0.0,3124.0,-9.0,9,20240520
平安期货,0.0,0.0,4422.0,7.0,1312.0,-2.0,9,20240520
广发期货,3006.0,-596.0,5448.0,-14.0,5651.0,-124.0,110,20240520
徽商期货,80.0,-9.0,0.0,0.0,0.0,0.0,0,20240520
招商期货,1370.0,-397.0,3369.0,-44.0,4379.0,-138.0,94,20240520
摩根大通,0.0,0.0,0.0,0.0,2626.0,-37.0,37,20240520
方正中期,1429.0,-368.0,2411.0,-90.0,0.0,0.0,-90,20240520
永安期货,1435.0,-764.0,8426.0,-57.0,3989.0,12.0,-69,20240520
浙商期货,1304.0,59.0,1761.0,53.0,0.0,0.0,53,20240520
海通期货,12584.0,-953.0,6537.0,237.0,31648.0,-105.0,342,20240520
瑞达期货,430.0,90.0,0.0,0.0,0.0,0.0,0,20240520
瑞银期货,0.0,0.0,0.0,0.0,6654.0,37.0,-37,20240520
申银万国,1174.0,-89.0,8337.0,-23.0,3424.0,-46.0,23,20240520
美尔雅  ,226.0,16.0,0.0,0.0,0.0,0.0,0,20240520
金元期货,82.0,64.0,0.0,0.0,812.0,102.0,-102,20240520
金瑞期货,92.0,0.0,0.0,0.0,0.0,0.0,0,20240520
银河期货,3697.0,-1514.0,5758.0,107.0,6586.0,-32.0,139,20240520
长江期货,0.0,0.0,1364.0,-5.0,0.0,0.0,-5,20240520
一德期货,0.0,0.0,521.0,0.0,0.0,0.0,0,20240521
东方财富,73.0,-33.0,0.0,0.0,0.0,0.0,0,20240521
东证期货,9181.0,-3392.0,10952.0,-864.0,11133.0,121.0,-985,20240521
中信建投,1074.0,-553.0,12539.0,-88.0,3934.0,-9.0,-79,20240521
中信期货,16936.0,-7600.0,32836.0,-1527.0,41240.0,-1841.0,314,20240521
中泰期货,1339.0,-1251.0,7420.0,-62.0,2528.0,-99.0,37,20240521
中金期货,993.0,700.0,6403.0,337.0,1588.0,0.0,337,20240521
中金财富,0.0,0.0,0.0,0.0,4604.0,15.0,-15,20240521
云晨期货,95.0,36.0,0.0,0.0,0.0,0.0,0,20240521
光大期货,1927.0,-722.0,1626.0,116.0,3187.0,-24.0,140,20240521
兴证期货,957.0,-171.0,9699.0,-37.0,701.0,10.0,-47,20240521
华泰期货,1858.0,-1162.0,11200.0,-197.0,13116.0,-157.0,-40,20240521
华西期货,413.0,-25.0,0.0,0.0,1632.0,-26.0,26,20240521
华闻期货,2000.0,-1003.0,149.0,8.0,1081.0,-73.0,81,20240521
南华期货,1000.0,-125.0,1509.0,179.0,1741.0,-44.0,223,20240521
国信期货,2865.0,-1588.0,5351.0,-43.0,6723.0,-90.0,47,20240521
国元期货,173.0,-50.0,0.0,0.0,0.0,0.0,0,20240521
国富期货,0.0,0.0,3178.0,25.0,0.0,0.0,25,20240521
国投安信,1154.0,-995.0,23671.0,-188.0,9127.0,154.0,-342,20240521
国泰君安,16901.0,-6523.0,25463.0,-754.0,32752.0,-889.0,135,20240521
国金期货,206.0,80.0,0.0,0.0,0.0,0.0,0,20240521
大地期货,0.0,0.0,1894.0,7.0,0.0,0.0,7,20240521
宝城期货,437.0,32.0,2933.0,55.0,902.0,81.0,-26,20240521
山金期货,0.0,0.0,0.0,0.0,3113.0,-11.0,11,20240521
平安期货,0.0,0.0,4459.0,37.0,1315.0,3.0,34,20240521
广发期货,2539.0,-467.0,5078.0,-221.0,5506.0,-145.0,-76,20240521
恒泰期货,45.0,15.0,0.0,0.0,0.0,0.0,0,20240521
招商期货,1079.0,-291.0,3471.0,102.0,4456.0,77.0,25,20240521
摩根大通,0.0,0.0,0.0,0.0,2636.0,10.0,-10,20240521
方正中期,802.0,-370.0,1087.0,8.0,0.0,0.0,8,20240521
永安期货,1491.0,-188.0,8365.0,-61.0,3865.0,-124.0,63,20240521
浙商期货,0.0,0.0,1728.0,-33.0,0.0,0.0,-33,20240521
海通期货,8705.0,-3879.0,6322.0,-215.0,30932.0,-716.0,501,20240521
瑞达期货,353.0,-77.0,0.0,0.0,0.0,0.0,0,20240521
瑞银期货,0.0,0.0,0.0,0.0,6655.0,1.0,-1,20240521
申银万国,681.0,-493.0,8358.0,21.0,3383.0,-41.0,62,20240521
金元期货,0.0,0.0,0.0,0.0,854.0,42.0,-42,20240521
银河期货,2685.0,-1012.0,5509.0,-249.0,6462.0,-124.0,-125,20240521
长江期货,0.0,0.0,1397.0,33.0,0.0,0.0,33,20240521
一德期货,0.0,0.0,521.0,0.0,0.0,0.0,0,20240522
东吴期货,45.0,27.0,0.0,0.0,0.0,0.0,0,20240522
东方财富,49.0,-24.0,0.0,0.0,0.0,0.0,0,20240522
东证期货,8277.0,-904.0,10973.0,21.0,10867.0,-266.0,287,20240522
中信建投,1207.0,93.0,12635.0,96.0,3949.0,15.0,81,20240522
中信期货,15632.0,-1304.0,32575.0,-261.0,41161.0,-79.0,-182,20240522
中泰期货,1296.0,-43.0,7361.0,-59.0,2528.0,0.0,-59,20240522
中粮期货,0.0,0.0,0.0,0.0,314.0,3.0,-3,20240522
中金期货,0.0,0.0,6353.0,-50.0,1588.0,0.0,-50,20240522
中金财富,0.0,0.0,0.0,0.0,4613.0,9.0,-9,20240522
云晨期货,367.0,126.0,0.0,0.0,0.0,0.0,0,20240522
光大期货,1976.0,49.0,1767.0,141.0,3265.0,78.0,63,20240522
兴证期货,1082.0,125.0,9583.0,-116.0,701.0,0.0,-116,20240522
华泰期货,2173.0,315.0,11161.0,-39.0,13260.0,144.0,-183,20240522
华西期货,486.0,73.0,0.0,0.0,1608.0,-24.0,24,20240522
华闻期货,1842.0,-158.0,0.0,0.0,699.0,-70.0,70,20240522
南华期货,899.0,-101.0,1494.0,-15.0,1913.0,172.0,-187,20240522
国信期货,2519.0,-346.0,5292.0,-59.0,6553.0,-170.0,111,20240522
国富期货,0.0,0.0,3189.0,11.0,0.0,0.0,11,20240522
国投安信,1190.0,36.0,23600.0,-71.0,9104.0,-23.0,-48,20240522
国泰君安,15983.0,-918.0,25239.0,-224.0,32159.0,-593.0,369,20240522
大地期货,0.0,0.0,1889.0,-5.0,0.0,0.0,-5,20240522
宝城期货,472.0,35.0,2946.0,13.0,798.0,-104.0,117,20240522
