,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
申银万国,2018.0,425.0,482.0,-270.0,1238.0,-144.0,-126,20210113
西部期货,829.0,241.0,0.0,0.0,0.0,0.0,0,20210113
银河期货,4667.0,1558.0,2493.0,-42.0,5333.0,-394.0,352,20210113
鲁证期货,1265.0,-681.0,286.0,37.0,349.0,-103.0,140,20210113
一德期货,0.0,0.0,362.0,-4.0,0.0,0.0,-4,20210114
上海东证,4360.0,283.0,2640.0,283.0,5039.0,489.0,-206,20210114
上海中期,1389.0,269.0,659.0,0.0,484.0,189.0,-189,20210114
上海浙石,0.0,0.0,270.0,-193.0,0.0,0.0,-193,20210114
东兴期货,1309.0,53.0,669.0,119.0,168.0,123.0,-4,20210114
东吴期货,0.0,0.0,0.0,0.0,95.0,14.0,-14,20210114
东海期货,0.0,0.0,275.0,-3.0,0.0,0.0,-3,20210114
中信建投,2432.0,-39.0,1074.0,-65.0,684.0,-9.0,-56,20210114
中信期货,12028.0,1220.0,5179.0,7.0,10969.0,21.0,-14,20210114
中投天琪,0.0,0.0,675.0,-81.0,0.0,0.0,-81,20210114
中融汇信,0.0,0.0,0.0,0.0,174.0,0.0,0,20210114
中金期货,0.0,0.0,0.0,0.0,529.0,481.0,-481,20210114
中钢期货,103.0,-28.0,0.0,0.0,106.0,-31.0,31,20210114
中银期货,0.0,0.0,0.0,0.0,878.0,-281.0,281,20210114
五矿经易,5401.0,250.0,1362.0,-236.0,767.0,525.0,-761,20210114
光大期货,1795.0,459.0,450.0,296.0,672.0,234.0,62,20210114
兴业期货,1238.0,635.0,428.0,-2.0,993.0,485.0,-487,20210114
兴证期货,3965.0,-90.0,1837.0,51.0,1812.0,-18.0,69,20210114
华泰期货,3493.0,-52.0,2490.0,208.0,3732.0,45.0,163,20210114
华西期货,993.0,197.0,0.0,0.0,340.0,-13.0,13,20210114
华闻期货,6884.0,-866.0,1890.0,-9.0,1800.0,38.0,-47,20210114
南华期货,1887.0,-412.0,1002.0,27.0,262.0,-24.0,51,20210114
和融期货,0.0,0.0,0.0,0.0,357.0,69.0,-69,20210114
国信期货,1770.0,-595.0,1123.0,253.0,181.0,-123.0,376,20210114
国富期货,615.0,457.0,239.0,-24.0,0.0,0.0,-24,20210114
国投安信,6810.0,364.0,2721.0,-41.0,2058.0,-45.0,4,20210114
国泰君安,12233.0,-2392.0,8025.0,102.0,9138.0,-315.0,417,20210114
大越期货,0.0,0.0,1958.0,12.0,0.0,0.0,12,20210114
天风期货,0.0,0.0,601.0,-1.0,0.0,0.0,-1,20210114
安粮期货,0.0,0.0,0.0,0.0,521.0,-15.0,15,20210114
宏源期货,0.0,0.0,415.0,-240.0,247.0,-52.0,-188,20210114
宝城期货,0.0,0.0,311.0,-3.0,101.0,51.0,-54,20210114
平安期货,104.0,2.0,1936.0,132.0,1162.0,24.0,108,20210114
广发期货,3462.0,-238.0,1821.0,121.0,2444.0,530.0,-409,20210114
建信期货,0.0,0.0,0.0,0.0,934.0,10.0,-10,20210114
招商期货,2161.0,620.0,1573.0,37.0,1445.0,236.0,-199,20210114
新湖期货,508.0,-73.0,243.0,147.0,192.0,159.0,-12,20210114
方正中期,1270.0,-443.0,739.0,-36.0,0.0,0.0,-36,20210114
格林大华,0.0,0.0,0.0,0.0,189.0,2.0,-2,20210114
永安期货,3815.0,843.0,1752.0,293.0,807.0,545.0,-252,20210114
浙商期货,153.0,-40.0,218.0,-114.0,0.0,0.0,-114,20210114
海证期货,0.0,0.0,0.0,0.0,206.0,107.0,-107,20210114
海通期货,8177.0,-863.0,3769.0,-460.0,3829.0,-1049.0,589,20210114
渤海期货,0.0,0.0,0.0,0.0,137.0,1.0,-1,20210114
瑞银期货,115.0,-792.0,0.0,0.0,4173.0,200.0,-200,20210114
申银万国,2582.0,564.0,865.0,223.0,1431.0,193.0,30,20210114
西部期货,436.0,-20.0,0.0,0.0,178.0,19.0,-19,20210114
银河期货,3596.0,-1071.0,2351.0,-142.0,5081.0,-252.0,110,20210114
鲁证期货,1028.0,-237.0,529.0,-67.0,289.0,-60.0,-7,20210114
一德期货,0.0,0.0,376.0,-4.0,0.0,-7.0,3,20210115
上海东证,5251.0,891.0,2606.0,330.0,4976.0,281.0,49,20210115
上海中期,2025.0,636.0,719.0,60.0,0.0,0.0,60,20210115
东兴期货,1365.0,56.0,1098.0,87.0,402.0,255.0,-168,20210115
东海期货,0.0,0.0,274.0,-77.0,0.0,-50.0,-27,20210115
中信建投,2127.0,548.0,1007.0,152.0,481.0,70.0,82,20210115
中信期货,12821.0,793.0,5126.0,-53.0,11066.0,97.0,-150,20210115
中粮期货,0.0,0.0,0.0,-16.0,0.0,-31.0,15,20210115
中融汇信,0.0,0.0,0.0,0.0,177.0,3.0,-3,20210115
中金期货,440.0,-81.0,0.0,0.0,754.0,225.0,-225,20210115
中钢期货,0.0,0.0,0.0,0.0,101.0,-5.0,5,20210115
中银期货,0.0,0.0,0.0,0.0,996.0,298.0,-298,20210115
五矿经易,4072.0,318.0,1435.0,-61.0,707.0,-191.0,130,20210115
信达期货,0.0,0.0,0.0,-81.0,0.0,-117.0,36,20210115
光大期货,1713.0,669.0,524.0,-93.0,710.0,-84.0,-9,20210115
兴业期货,1934.0,696.0,0.0,0.0,1012.0,19.0,-19,20210115
兴证期货,4908.0,872.0,2260.0,227.0,2024.0,212.0,15,20210115
华泰期货,4461.0,968.0,2159.0,-331.0,3676.0,-56.0,-275,20210115
华西期货,995.0,2.0,0.0,0.0,434.0,94.0,-94,20210115
华闻期货,8671.0,1787.0,2692.0,1616.0,2562.0,1491.0,125,20210115
南华期货,1767.0,162.0,1039.0,-281.0,459.0,-61.0,-220,20210115
国信期货,3081.0,738.0,1277.0,154.0,393.0,210.0,-56,20210115
国投安信,6578.0,-232.0,2380.0,325.0,1686.0,201.0,124,20210115
国泰君安,14665.0,2432.0,7496.0,-529.0,7993.0,-1145.0,616,20210115
大越期货,0.0,0.0,1565.0,-9.0,0.0,0.0,-9,20210115
天风期货,0.0,0.0,602.0,1.0,0.0,0.0,1,20210115
安粮期货,556.0,453.0,0.0,0.0,0.0,0.0,0,20210115
宏源期货,814.0,2.0,0.0,0.0,0.0,0.0,0,20210115
宝城期货,0.0,0.0,310.0,-1.0,0.0,0.0,-1,20210115
平安期货,1699.0,714.0,1525.0,-16.0,1161.0,-102.0,86,20210115
广发期货,2072.0,141.0,2197.0,222.0,2634.0,106.0,116,20210115
建信期货,0.0,0.0,0.0,-18.0,652.0,-23.0,5,20210115
招商期货,1929.0,-312.0,1530.0,173.0,1729.0,221.0,-48,20210115
新世纪  ,0.0,0.0,0.0,-8.0,0.0,-5.0,-3,20210115
新湖期货,544.0,-9.0,0.0,0.0,0.0,0.0,0,20210115
方正中期,1774.0,865.0,1296.0,238.0,0.0,0.0,238,20210115
格林大华,0.0,0.0,0.0,-43.0,178.0,-47.0,4,20210115
永安期货,3519.0,953.0,1589.0,-84.0,1021.0,25.0,-109,20210115
浙商期货,206.0,53.0,0.0,-218.0,0.0,-86.0,-132,20210115
海证期货,518.0,-43.0,0.0,0.0,0.0,0.0,0,20210115
海通期货,9262.0,1085.0,4049.0,973.0,4204.0,987.0,-14,20210115
渤海期货,0.0,0.0,0.0,0.0,138.0,1.0,-1,20210115
瑞达期货,0.0,0.0,241.0,5.0,0.0,0.0,5,20210115
瑞银期货,0.0,0.0,0.0,0.0,4173.0,0.0,0,20210115
申银万国,2607.0,25.0,827.0,361.0,1348.0,335.0,26,20210115
金瑞期货,0.0,0.0,0.0,-38.0,0.0,-43.0,5,20210115
银河期货,4757.0,1161.0,2047.0,167.0,3980.0,-52.0,219,20210115
鲁证期货,559.0,-368.0,732.0,44.0,0.0,-289.0,333,20210115
一德期货,0.0,0.0,374.0,-2.0,0.0,0.0,-2,20210118
上海东证,3787.0,-798.0,2252.0,-354.0,4836.0,-140.0,-214,20210118
上海中期,370.0,-285.0,651.0,-68.0,0.0,0.0,-68,20210118
东兴期货,1166.0,-199.0,638.0,128.0,137.0,124.0,4,20210118
东吴期货,0.0,0.0,0.0,0.0,110.0,31.0,-31,20210118
东海期货,0.0,0.0,291.0,17.0,0.0,0.0,17,20210118
中信建投,1800.0,-327.0,1449.0,40.0,644.0,63.0,-23,20210118
中信期货,11178.0,934.0,4810.0,-316.0,10912.0,-154.0,-162,20210118
中融汇信,0.0,0.0,0.0,0.0,174.0,-3.0,3,20210118
中金期货,0.0,0.0,0.0,0.0,468.0,-286.0,286,20210118
中钢期货,0.0,0.0,0.0,0.0,164.0,63.0,-63,20210118
中银期货,0.0,0.0,0.0,0.0,981.0,-15.0,15,20210118
五矿经易,3414.0,-658.0,1361.0,-74.0,773.0,66.0,-140,20210118
光大期货,1868.0,-321.0,0.0,0.0,151.0,-124.0,124,20210118
兴业期货,0.0,0.0,648.0,261.0,1042.0,30.0,231,20210118
兴证期货,3858.0,-177.0,2015.0,-245.0,1639.0,-385.0,140,20210118
华泰期货,2924.0,-497.0,2267.0,108.0,3722.0,46.0,62,20210118
华西期货,951.0,-44.0,0.0,0.0,345.0,-89.0,89,20210118
华闻期货,7544.0,435.0,2049.0,-643.0,1931.0,-631.0,-12,20210118
南华期货,2448.0,537.0,1340.0,301.0,721.0,9.0,292,20210118
和融期货,0.0,0.0,0.0,0.0,357.0,0.0,0,20210118
国信期货,2049.0,-491.0,1160.0,-117.0,0.0,0.0,-117,20210118
国投安信,4836.0,-416.0,2048.0,-332.0,1524.0,-162.0,-170,20210118
国泰君安,10254.0,-524.0,6782.0,-714.0,7445.0,-548.0,-166,20210118
大越期货,0.0,0.0,1576.0,11.0,0.0,0.0,11,20210118
天风期货,0.0,0.0,602.0,0.0,0.0,0.0,0,20210118
宏源期货,0.0,0.0,488.0,87.0,0.0,0.0,87,20210118
宝城期货,0.0,0.0,306.0,-4.0,97.0,-1.0,-3,20210118
平安期货,131.0,-9.0,1508.0,-17.0,1132.0,-29.0,12,20210118
广发期货,2115.0,43.0,2144.0,-53.0,2391.0,-139.0,86,20210118
建信期货,0.0,0.0,0.0,0.0,644.0,-8.0,8,20210118
招商期货,1368.0,-118.0,1446.0,-84.0,1533.0,-92.0,8,20210118
新湖期货,127.0,14.0,0.0,0.0,0.0,0.0,0,20210118
方正中期,1645.0,-129.0,740.0,-26.0,0.0,0.0,-26,20210118
格林大华,0.0,0.0,0.0,0.0,178.0,0.0,0,20210118
永安期货,2963.0,-556.0,1956.0,132.0,973.0,53.0,79,20210118
浙商期货,98.0,-108.0,0.0,0.0,0.0,0.0,0,20210118
海通期货,7137.0,-701.0,2867.0,-1182.0,3583.0,-621.0,-561,20210118
渤海期货,0.0,0.0,0.0,0.0,140.0,2.0,-2,20210118
瑞达期货,0.0,0.0,272.0,31.0,0.0,0.0,31,20210118
瑞银期货,0.0,0.0,0.0,0.0,4173.0,0.0,0,20210118
申银万国,1464.0,-472.0,691.0,-136.0,1180.0,-168.0,32,20210118
银河期货,2619.0,-692.0,1944.0,-103.0,3706.0,-274.0,171,20210118
鲁证期货,1281.0,126.0,512.0,40.0,377.0,-15.0,55,20210118
一德期货,0.0,0.0,437.0,63.0,0.0,0.0,63,20210119
上海东方,124.0,84.0,0.0,0.0,0.0,0.0,0,20210119
上海东证,3915.0,128.0,2205.0,-47.0,4723.0,-113.0,66,20210119
上海中期,142.0,57.0,636.0,-15.0,0.0,0.0,-15,20210119
上海浙石,0.0,0.0,728.0,426.0,0.0,0.0,426,20210119
东兴期货,1128.0,-38.0,648.0,10.0,152.0,15.0,-5,20210119
东海期货,0.0,0.0,277.0,-14.0,0.0,0.0,-14,20210119
中信建投,2045.0,245.0,1036.0,173.0,670.0,132.0,41,20210119
中信期货,9359.0,-1819.0,4885.0,75.0,10930.0,18.0,57,20210119
中融汇信,0.0,0.0,0.0,0.0,174.0,0.0,0,20210119
中钢期货,0.0,0.0,0.0,0.0,169.0,5.0,-5,20210119
中银期货,169.0,164.0,0.0,0.0,990.0,9.0,-9,20210119
五矿经易,3562.0,148.0,1235.0,-126.0,837.0,34.0,-160,20210119
光大期货,1974.0,106.0,516.0,117.0,406.0,-11.0,128,20210119
兴业期货,1217.0,90.0,0.0,0.0,1081.0,39.0,-39,20210119
兴证期货,3601.0,-257.0,2259.0,244.0,1876.0,237.0,7,20210119
华泰期货,2861.0,-63.0,2199.0,-68.0,3741.0,19.0,-87,20210119
华西期货,443.0,-348.0,0.0,0.0,0.0,0.0,0,20210119
华闻期货,7515.0,-29.0,2321.0,272.0,2242.0,311.0,-39,20210119
南华期货,2662.0,214.0,1770.0,430.0,955.0,153.0,277,20210119
和融期货,0.0,0.0,0.0,0.0,342.0,-15.0,15,20210119
国信期货,1836.0,-213.0,1256.0,96.0,283.0,35.0,61,20210119
国富期货,0.0,0.0,603.0,264.0,473.0,313.0,-49,20210119
国投安信,4720.0,-116.0,2341.0,293.0,1803.0,279.0,14,20210119
国泰君安,9939.0,-315.0,7208.0,426.0,7390.0,-55.0,481,20210119
大越期货,0.0,0.0,1573.0,-3.0,0.0,0.0,-3,20210119
天风期货,0.0,0.0,601.0,-1.0,0.0,0.0,-1,20210119
宏源期货,0.0,0.0,512.0,24.0,0.0,0.0,24,20210119
宝城期货,0.0,0.0,296.0,-10.0,0.0,0.0,-10,20210119
平安期货,0.0,0.0,1526.0,18.0,1119.0,-13.0,31,20210119
广发期货,2062.0,-53.0,2273.0,129.0,2525.0,39.0,90,20210119
建信期货,0.0,0.0,0.0,0.0,650.0,6.0,-6,20210119
招商期货,1631.0,263.0,1629.0,183.0,1619.0,86.0,97,20210119
方正中期,721.0,233.0,469.0,-271.0,0.0,0.0,-271,20210119
格林大华,0.0,0.0,0.0,0.0,183.0,5.0,-5,20210119
永安期货,2708.0,194.0,1304.0,-416.0,781.0,-192.0,-224,20210119
浙商期货,129.0,31.0,0.0,0.0,0.0,0.0,0,20210119
海通期货,7170.0,33.0,3532.0,665.0,3714.0,131.0,534,20210119
渤海期货,0.0,0.0,0.0,0.0,142.0,2.0,-2,20210119
瑞达期货,0.0,0.0,306.0,34.0,0.0,0.0,34,20210119
瑞银期货,0.0,0.0,0.0,0.0,4173.0,0.0,0,20210119
申银万国,2440.0,709.0,740.0,49.0,1138.0,434.0,-385,20210119
银河期货,3391.0,912.0,2181.0,237.0,4212.0,506.0,-269,20210119
鲁证期货,1810.0,220.0,278.0,95.0,467.0,90.0,5,20210119
一德期货,0.0,0.0,434.0,-3.0,0.0,0.0,-3,20210120
上海东方,0.0,0.0,261.0,4.0,0.0,0.0,4,20210120
上海东证,3674.0,-340.0,1984.0,-221.0,4386.0,-337.0,116,20210120
上海中期,119.0,-23.0,602.0,-34.0,0.0,0.0,-34,20210120
东兴期货,1066.0,-62.0,518.0,-130.0,0.0,0.0,-130,20210120
东吴期货,0.0,0.0,0.0,0.0,95.0,-5.0,5,20210120
东海期货,0.0,0.0,700.0,18.0,0.0,0.0,18,20210120
中信建投,1746.0,-299.0,984.0,-82.0,700.0,-73.0,-9,20210120
中信期货,8351.0,-1008.0,4221.0,-664.0,10299.0,-631.0,-33,20210120
中融汇信,0.0,0.0,0.0,0.0,174.0,0.0,0,20210120
中钢期货,0.0,0.0,0.0,0.0,148.0,-21.0,21,20210120
中银期货,0.0,0.0,0.0,0.0,989.0,-1.0,1,20210120
五矿经易,2932.0,-630.0,1147.0,-88.0,613.0,-85.0,-3,20210120
光大期货,1193.0,-371.0,0.0,0.0,542.0,-23.0,23,20210120
兴业期货,1021.0,-196.0,0.0,0.0,1255.0,174.0,-174,20210120
兴证期货,3320.0,-281.0,2004.0,-255.0,1541.0,-335.0,80,20210120
华泰期货,2502.0,-189.0,2163.0,-36.0,3490.0,-251.0,215,20210120
华西期货,479.0,-79.0,0.0,0.0,305.0,58.0,-58,20210120
华闻期货,7174.0,-341.0,1865.0,-456.0,1913.0,-411.0,-45,20210120
南华期货,2428.0,-234.0,1508.0,-262.0,244.0,-117.0,-145,20210120
和融期货,0.0,0.0,0.0,0.0,342.0,0.0,0,20210120
国信期货,2353.0,456.0,1068.0,-188.0,0.0,0.0,-188,20210120
国富期货,0.0,0.0,450.0,-153.0,405.0,-68.0,-85,20210120
国投安信,4847.0,127.0,2112.0,-229.0,1597.0,-206.0,-23,20210120
国泰君安,9809.0,-130.0,7105.0,-103.0,7016.0,-374.0,271,20210120
大越期货,0.0,0.0,1574.0,1.0,0.0,0.0,1,20210120
天风期货,0.0,0.0,600.0,-1.0,0.0,0.0,-1,20210120
宏源期货,0.0,0.0,467.0,-45.0,391.0,-46.0,1,20210120
宝城期货,0.0,0.0,294.0,-2.0,0.0,0.0,-2,20210120
平安期货,0.0,0.0,1536.0,10.0,1118.0,-1.0,11,20210120
广发期货,1820.0,-242.0,2141.0,-132.0,2497.0,-28.0,-104,20210120
建信期货,0.0,0.0,0.0,0.0,654.0,4.0,-4,20210120
招商期货,1883.0,-119.0,1473.0,-156.0,1598.0,-21.0,-135,20210120
新湖期货,92.0,14.0,0.0,0.0,0.0,0.0,0,20210120
方正中期,489.0,-232.0,471.0,2.0,0.0,0.0,2,20210120
格林大华,0.0,0.0,0.0,0.0,179.0,-4.0,4,20210120
永安期货,2461.0,-653.0,1426.0,122.0,1372.0,359.0,-237,20210120
海通期货,6461.0,-709.0,3350.0,-182.0,2959.0,-755.0,573,20210120
渤海期货,0.0,0.0,0.0,0.0,143.0,1.0,-1,20210120
瑞达期货,0.0,0.0,317.0,11.0,0.0,0.0,11,20210120
瑞银期货,0.0,0.0,0.0,0.0,4170.0,-3.0,3,20210120
申银万国,2227.0,-213.0,577.0,-163.0,1030.0,-108.0,-55,20210120
银河期货,2798.0,-593.0,1657.0,-524.0,4105.0,-107.0,-417,20210120
鲁证期货,1228.0,-165.0,397.0,48.0,0.0,0.0,48,20210120
一德期货,0.0,0.0,438.0,4.0,0.0,0.0,4,20210121
上海东方,0.0,0.0,262.0,1.0,0.0,0.0,1,20210121
上海东证,3754.0,80.0,2158.0,174.0,4748.0,362.0,-188,20210121
上海中期,771.0,319.0,729.0,127.0,0.0,0.0,127,20210121
东兴期货,1508.0,442.0,1275.0,372.0,578.0,366.0,6,20210121
东海期货,0.0,0.0,308.0,27.0,0.0,0.0,27,20210121
中信建投,2134.0,388.0,1090.0,106.0,673.0,-27.0,133,20210121
中信期货,8979.0,628.0,4813.0,592.0,10770.0,471.0,121,20210121
中国国际,326.0,313.0,342.0,313.0,0.0,0.0,313,20210121
中融汇信,0.0,0.0,0.0,0.0,174.0,0.0,0,20210121
中钢期货,0.0,0.0,0.0,0.0,140.0,-8.0,8,20210121
五矿经易,3525.0,593.0,1364.0,217.0,867.0,180.0,37,20210121
光大期货,1544.0,351.0,0.0,0.0,150.0,12.0,-12,20210121
兴业期货,1153.0,132.0,0.0,0.0,1259.0,4.0,-4,20210121
兴证期货,3379.0,59.0,1909.0,165.0,1861.0,320.0,-155,20210121
华泰期货,2841.0,274.0,2382.0,219.0,3318.0,-172.0,391,20210121
华西期货,916.0,437.0,0.0,0.0,411.0,106.0,-106,20210121
华闻期货,8099.0,925.0,2607.0,742.0,2472.0,690.0,52,20210121
南华期货,2405.0,-23.0,1617.0,109.0,958.0,362.0,-253,20210121
和融期货,0.0,0.0,0.0,0.0,341.0,-1.0,1,20210121
国信期货,2415.0,145.0,1138.0,70.0,456.0,98.0,-28,20210121
国富期货,0.0,0.0,0.0,0.0,450.0,45.0,-45,20210121
国投安信,4508.0,-339.0,2259.0,147.0,1770.0,173.0,-26,20210121
国泰君安,10856.0,1047.0,7259.0,154.0,6938.0,-78.0,232,20210121
大越期货,0.0,0.0,1576.0,2.0,0.0,0.0,2,20210121
天风期货,0.0,0.0,601.0,1.0,0.0,0.0,1,20210121
宏源期货,0.0,0.0,569.0,102.0,412.0,21.0,81,20210121
宝城期货,0.0,0.0,295.0,1.0,0.0,0.0,1,20210121
平安期货,0.0,0.0,1540.0,4.0,1111.0,-7.0,11,20210121
广发期货,1999.0,179.0,2085.0,-56.0,2606.0,109.0,-165,20210121
建信期货,0.0,0.0,0.0,0.0,655.0,1.0,-1,20210121
招商期货,1985.0,102.0,1538.0,65.0,1758.0,160.0,-95,20210121
方正中期,1924.0,462.0,1030.0,205.0,0.0,0.0,205,20210121
格林大华,0.0,0.0,0.0,0.0,185.0,6.0,-6,20210121
永安期货,2883.0,422.0,1509.0,83.0,1564.0,192.0,-109,20210121
海通期货,6618.0,157.0,3676.0,326.0,3655.0,696.0,-370,20210121
渤海期货,0.0,0.0,0.0,0.0,146.0,3.0,-3,20210121
瑞达期货,0.0,0.0,306.0,-11.0,0.0,0.0,-11,20210121
瑞银期货,0.0,0.0,0.0,0.0,4170.0,0.0,0,20210121
申银万国,1557.0,-151.0,678.0,101.0,1148.0,118.0,-17,20210121
银河期货,2947.0,149.0,2042.0,385.0,4172.0,67.0,318,20210121
鲁证期货,168.0,31.0,501.0,104.0,0.0,0.0,104,20210121
一德期货,0.0,0.0,436.0,-2.0,0.0,0.0,-2,20210122
上海东方,0.0,0.0,260.0,-2.0,0.0,0.0,-2,20210122
上海东证,3188.0,-427.0,1872.0,-286.0,4406.0,-342.0,56,20210122
上海中期,440.0,-331.0,613.0,-116.0,0.0,0.0,-116,20210122
东兴期货,1191.0,-317.0,524.0,-157.0,0.0,0.0,-157,20210122
东海期货,0.0,0.0,701.0,-14.0,0.0,0.0,-14,20210122
中信建投,1782.0,-352.0,1041.0,-49.0,746.0,73.0,-122,20210122
中信期货,8521.0,-458.0,4183.0,-630.0,10207.0,-563.0,-67,20210122
中国国际,0.0,0.0,340.0,-2.0,0.0,0.0,-2,20210122
中融汇信,0.0,0.0,0.0,0.0,174.0,0.0,0,20210122
中钢期货,0.0,0.0,0.0,0.0,126.0,-14.0,14,20210122
中银期货,0.0,0.0,0.0,0.0,289.0,-46.0,46,20210122
五矿经易,3113.0,-412.0,1110.0,-254.0,574.0,-176.0,-78,20210122
光大期货,1440.0,-437.0,0.0,0.0,489.0,65.0,-65,20210122
兴业期货,0.0,0.0,0.0,0.0,936.0,-323.0,323,20210122
兴证期货,2993.0,-386.0,1546.0,-363.0,1531.0,-330.0,-33,20210122
华泰期货,2453.0,-388.0,2277.0,-105.0,3222.0,-96.0,-9,20210122
华西期货,399.0,-305.0,0.0,0.0,340.0,-71.0,71,20210122
华鑫期货,79.0,2.0,0.0,0.0,0.0,0.0,0,20210122
华闻期货,6595.0,-1504.0,1725.0,-882.0,1758.0,-821.0,-61,20210122
南华期货,2122.0,-283.0,1450.0,-167.0,545.0,-133.0,-34,20210122
和融期货,0.0,0.0,0.0,0.0,341.0,0.0,0,20210122
国信期货,1850.0,-672.0,919.0,-219.0,0.0,0.0,-219,20210122
国富期货,0.0,0.0,0.0,0.0,456.0,6.0,-6,20210122
国投安信,4650.0,142.0,2154.0,-105.0,1583.0,-187.0,82,20210122
国泰君安,9481.0,-1375.0,6964.0,-295.0,6378.0,-560.0,265,20210122
大越期货,0.0,0.0,1578.0,2.0,0.0,0.0,2,20210122
天风期货,0.0,0.0,600.0,-1.0,0.0,0.0,-1,20210122
宏源期货,0.0,0.0,563.0,-6.0,398.0,-14.0,8,20210122
宝城期货,0.0,0.0,293.0,-2.0,92.0,-2.0,0,20210122
平安期货,0.0,0.0,1549.0,9.0,1557.0,85.0,-76,20210122
广发期货,1423.0,-153.0,2247.0,162.0,2422.0,-17.0,179,20210122
建信期货,0.0,0.0,0.0,0.0,654.0,-1.0,1,20210122
招商期货,1736.0,-249.0,1429.0,-109.0,1676.0,-82.0,-27,20210122
新湖期货,111.0,52.0,0.0,0.0,0.0,0.0,0,20210122
方正中期,1519.0,-405.0,873.0,-157.0,0.0,0.0,-157,20210122
格林大华,0.0,0.0,0.0,0.0,180.0,-5.0,5,20210122
永安期货,1926.0,-593.0,1469.0,-40.0,1397.0,-167.0,127,20210122
海证期货,1106.0,403.0,0.0,0.0,0.0,0.0,0,20210122
海通期货,5544.0,-1074.0,2885.0,-791.0,2914.0,-741.0,-50,20210122
渤海期货,0.0,0.0,0.0,0.0,145.0,-1.0,1,20210122
瑞达期货,0.0,0.0,305.0,-1.0,0.0,0.0,-1,20210122
瑞银期货,0.0,0.0,0.0,0.0,4119.0,-51.0,51,20210122
申银万国,1959.0,215.0,730.0,52.0,1175.0,27.0,25,20210122
银河期货,2734.0,-314.0,1781.0,-261.0,3925.0,-247.0,-14,20210122
鲁证期货,0.0,0.0,539.0,38.0,0.0,0.0,38,20210122
一德期货,0.0,0.0,436.0,0.0,0.0,0.0,0,20210125
上海东方,0.0,0.0,240.0,-20.0,0.0,0.0,-20,20210125
上海东证,3420.0,232.0,2067.0,195.0,4698.0,292.0,-97,20210125
上海中期,634.0,194.0,679.0,66.0,0.0,0.0,66,20210125
东兴期货,948.0,-243.0,1150.0,389.0,200.0,184.0,205,20210125
东海期货,0.0,0.0,293.0,-2.0,0.0,0.0,-2,20210125
中信建投,1846.0,64.0,945.0,-96.0,682.0,-64.0,-32,20210125
中信期货,9178.0,657.0,4751.0,568.0,10979.0,772.0,-204,20210125
中国国际,107.0,97.0,238.0,-102.0,0.0,0.0,-102,20210125
中融汇信,0.0,0.0,0.0,0.0,174.0,0.0,0,20210125
中钢期货,0.0,0.0,0.0,0.0,125.0,-1.0,1,20210125
中银期货,0.0,0.0,0.0,0.0,292.0,3.0,-3,20210125
五矿经易,3488.0,375.0,1424.0,314.0,844.0,270.0,44,20210125
光大期货,1353.0,302.0,0.0,0.0,926.0,74.0,-74,20210125
兴业期货,0.0,0.0,0.0,0.0,899.0,-37.0,37,20210125
兴证期货,3612.0,619.0,1945.0,399.0,1923.0,392.0,7,20210125
华泰期货,3114.0,661.0,2505.0,228.0,3318.0,96.0,132,20210125
华西期货,946.0,492.0,0.0,0.0,484.0,93.0,-93,20210125
华鑫期货,130.0,51.0,0.0,0.0,0.0,0.0,0,20210125
华闻期货,6949.0,354.0,2212.0,487.0,2137.0,504.0,-17,20210125
南华期货,2212.0,90.0,1116.0,-334.0,725.0,54.0,-388,20210125
和融期货,0.0,0.0,0.0,0.0,348.0,7.0,-7,20210125
国信期货,2204.0,354.0,552.0,74.0,429.0,119.0,-45,20210125
国投安信,4695.0,45.0,2259.0,105.0,1739.0,156.0,-51,20210125
国泰君安,11827.0,2346.0,7556.0,592.0,6599.0,221.0,371,20210125
大越期货,0.0,0.0,1594.0,16.0,0.0,0.0,16,20210125
天风期货,0.0,0.0,602.0,2.0,0.0,0.0,2,20210125
宏源期货,0.0,0.0,532.0,-31.0,0.0,0.0,-31,20210125
宝城期货,0.0,0.0,287.0,-6.0,96.0,4.0,-10,20210125
平安期货,0.0,0.0,1527.0,-22.0,1538.0,-19.0,-3,20210125
广发期货,1607.0,184.0,2160.0,-87.0,2197.0,-225.0,138,20210125
建信期货,0.0,0.0,0.0,0.0,644.0,-10.0,10,20210125
招商期货,2073.0,337.0,1513.0,84.0,1635.0,-41.0,125,20210125
方正中期,1785.0,266.0,886.0,13.0,0.0,0.0,13,20210125
格林大华,0.0,0.0,0.0,0.0,178.0,-2.0,2,20210125
永安期货,2715.0,554.0,1481.0,12.0,1402.0,5.0,7,20210125
海通期货,6795.0,1251.0,3453.0,568.0,3371.0,457.0,111,20210125
渤海期货,0.0,0.0,0.0,0.0,142.0,-3.0,3,20210125
瑞达期货,0.0,0.0,297.0,-8.0,0.0,0.0,-8,20210125
瑞银期货,0.0,0.0,0.0,0.0,3800.0,1.0,-1,20210125
申银万国,2761.0,802.0,1279.0,149.0,1270.0,95.0,54,20210125
银河期货,3240.0,506.0,1759.0,-22.0,3849.0,-76.0,54,20210125
鲁证期货,1222.0,336.0,506.0,-33.0,0.0,0.0,-33,20210125
一德期货,0.0,0.0,429.0,-7.0,0.0,0.0,-7,20210126
