合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta,datetime
IC2501                        ,5321.0,5425.6,5321.0,60597,6512380.356,63807.0,-4481.0,5385.6,5374.0,5387.0,-1.4,-13.0,--,20250113
IC2502                        ,5300.0,5400.4,5296.6,10302,1101978.948,19621.0,4421.0,5359.4,5345.4,5362.4,-3.0,-17.0,--,20250113
IC2503                        ,5280.0,5376.8,5273.2,33471,3564312.56,107308.0,1350.0,5337.0,5325.8,5338.2,-1.2,-12.4,--,20250113
IC2506                        ,5199.8,5283.2,5182.2,9876,1033358.216,46660.0,334.0,5245.0,5233.4,5247.4,-2.4,-14.0,--,20250113
IC2501                        ,5401.0,5594.6,5369.8,67439,7420479.6,55396.0,-8411.0,5569.0,5564.8,5374.0,195.0,190.8,--,20250114
IC2502                        ,5388.4,5571.4,5344.0,16478,1808607.396,26587.0,6966.0,5549.8,5543.8,5345.4,204.4,198.4,--,20250114
IC2503                        ,5355.6,5549.0,5323.6,53456,5835783.42,115570.0,8262.0,5525.0,5522.2,5325.8,199.2,196.4,--,20250114
IC2506                        ,5259.8,5454.0,5232.2,14455,1552175.38,49675.0,3015.0,5432.8,5430.4,5233.4,199.4,197.0,--,20250114
IC2501                        ,5566.0,5567.6,5511.4,43243,4784575.86,36978.0,-18418.0,5526.0,5524.4,5564.8,-38.8,-40.4,--,20250115
IC2502                        ,5547.8,5547.8,5485.2,19508,2147986.388,34698.0,8111.0,5500.8,5497.4,5543.8,-43.0,-46.4,--,20250115
IC2503                        ,5515.4,5525.0,5465.6,30791,3378949.532,112130.0,-3440.0,5481.8,5478.4,5522.2,-40.4,-43.8,--,20250115
IC2506                        ,5420.0,5432.8,5371.0,7672,827185.636,48371.0,-1304.0,5386.0,5383.8,5430.4,-44.4,-46.6,--,20250115
IC2501                        ,5550.2,5644.0,5505.4,40277,4484330.172,25184.0,-11794.0,5545.0,5539.0,5524.4,20.6,14.6,--,20250116
IC2502                        ,5519.2,5620.8,5477.8,29623,3279487.916,46269.0,11571.0,5515.4,5510.6,5497.4,18.0,13.2,--,20250116
IC2503                        ,5505.4,5602.0,5457.2,49136,5427010.98,121834.0,9704.0,5493.4,5490.4,5478.4,15.0,12.0,--,20250116
IC2506                        ,5415.0,5507.2,5363.0,11535,1252581.012,50878.0,2507.0,5397.2,5393.6,5383.8,13.4,9.8,--,20250116
IC2501                        ,5526.6,5620.2,5519.6,19403,2159644.128,0.0,-25184.0,5595.2,5594.86,5539.0,56.2,55.86,--,20250117
IC2502                        ,5483.0,5607.8,5483.0,34821,3863738.872,53160.0,6891.0,5568.0,5573.2,5510.6,57.4,62.6,--,20250117
IC2503                        ,5480.4,5587.8,5468.2,57692,6381305.172,121560.0,-274.0,5550.8,5556.0,5490.4,60.4,65.6,--,20250117
IC2506                        ,5376.0,5491.2,5373.4,10123,1100291.872,50449.0,-429.0,5454.8,5458.6,5393.6,61.2,65.0,--,20250117
IC2502                        ,5601.8,5659.4,5582.0,29832,3353234.008,50432.0,-2728.0,5597.2,5597.4,5573.2,24.0,24.2,--,20250120
IC2503                        ,5594.0,5644.2,5564.4,49383,5533406.208,121521.0,-39.0,5579.6,5579.4,5556.0,23.6,23.4,--,20250120
IC2506                        ,5497.0,5544.8,5467.0,9466,1042255.688,50737.0,288.0,5484.0,5482.8,5458.6,25.4,24.2,--,20250120
IC2509                        ,5443.8,5454.0,5379.2,2621,283701.328,2555.0,2555.0,5399.2,5393.2,5458.6,-59.4,-65.4,--,20250120
IC2502                        ,5626.0,5639.8,5557.0,27458,3072315.9,49504.0,-928.0,5616.6,5607.0,5597.4,19.2,9.6,--,20250121
IC2503                        ,5615.2,5622.4,5536.0,47880,5337503.54,121095.0,-426.0,5595.0,5586.0,5579.4,15.6,6.6,--,20250121
IC2506                        ,5505.0,5523.0,5440.8,7994,875977.908,49658.0,-1079.0,5496.2,5490.0,5482.8,13.4,7.2,--,20250121
IC2509                        ,5430.2,5439.0,5356.0,2880,310623.096,3327.0,772.0,5413.0,5406.4,5393.2,19.8,13.2,--,20250121
IC2502                        ,5589.0,5605.0,5533.2,27624,3078219.564,48872.0,-632.0,5595.0,5584.8,5607.0,-12.0,-22.2,--,20250122
IC2503                        ,5584.0,5584.0,5510.2,49093,5449640.084,121304.0,209.0,5572.6,5562.8,5586.0,-13.4,-23.2,--,20250122
IC2506                        ,5480.0,5487.8,5415.0,8625,941080.076,50336.0,678.0,5479.6,5467.0,5490.0,-10.4,-23.0,--,20250122
IC2509                        ,5400.2,5403.8,5328.4,2811,301936.392,4400.0,1073.0,5393.4,5382.4,5406.4,-13.0,-24.0,--,20250122
IC2502                        ,5640.0,5717.8,5558.4,39700,4477111.192,54996.0,6124.0,5561.4,5571.4,5584.8,-23.4,-13.4,--,20250123
IC2503                        ,5631.8,5704.0,5536.6,73922,8304524.46,129382.0,8078.0,5540.2,5550.0,5562.8,-22.6,-12.8,--,20250123
IC2506                        ,5524.2,5609.0,5444.2,13166,1454537.324,51775.0,1439.0,5448.4,5457.0,5467.0,-18.6,-10.0,--,20250123
IC2509                        ,5450.0,5520.0,5357.2,3937,427503.044,5692.0,1292.0,5358.2,5372.0,5382.4,-24.2,-10.4,--,20250123
IC2502                        ,5568.6,5665.0,5560.2,37668,4237891.596,50692.0,-4304.0,5653.4,5644.2,5571.4,82.0,72.8,--,20250124
IC2503                        ,5545.0,5648.0,5540.0,62668,7027485.3,120968.0,-8414.0,5638.6,5629.6,5550.0,88.6,79.6,--,20250124
IC2506                        ,5434.0,5552.0,5434.0,11656,1285595.652,50714.0,-1061.0,5540.8,5533.2,5457.0,83.8,76.2,--,20250124
IC2509                        ,5356.0,5463.8,5356.0,4192,455337.052,6422.0,730.0,5456.0,5444.2,5372.0,84.0,72.2,--,20250124
IC2502                        ,5653.0,5674.2,5554.2,32201,3613619.684,48422.0,-2270.0,5560.4,5588.0,5644.2,-83.8,-56.2,--,20250127
IC2503                        ,5644.6,5658.8,5525.0,48896,5467925.984,118922.0,-2046.0,5532.8,5566.4,5629.6,-96.8,-63.2,--,20250127
IC2506                        ,5561.4,5564.2,5434.8,8883,975992.32,50466.0,-248.0,5441.0,5469.8,5533.2,-92.2,-63.4,--,20250127
IC2509                        ,5478.8,5478.8,5350.2,3417,369408.532,7152.0,730.0,5357.8,5387.2,5444.2,-86.4,-57.0,--,20250127
IC2502                        ,5620.0,5631.8,5565.0,28723,3216478.052,46301.0,-2121.0,5590.8,5588.4,5588.0,2.8,0.4,--,20250205
IC2503                        ,5592.0,5613.0,5540.6,51569,5752745.64,120208.0,1286.0,5567.8,5566.4,5566.4,1.4,0.0,--,20250205
IC2506                        ,5500.0,5517.0,5448.0,9667,1059928.968,50799.0,333.0,5470.4,5469.6,5469.8,0.6,-0.2,--,20250205
IC2509                        ,5446.8,5446.8,5362.0,3572,385443.272,7723.0,571.0,5383.0,5383.8,5387.2,-4.2,-3.4,--,20250205
IC2502                        ,5576.0,5745.4,5575.0,33167,3770294.408,48497.0,2196.0,5729.2,5728.8,5588.4,140.8,140.4,--,20250206
IC2503                        ,5563.0,5728.0,5551.4,60055,6802000.068,123482.0,3274.0,5712.8,5709.6,5566.4,146.4,143.2,--,20250206
IC2506                        ,5452.4,5630.8,5452.4,12076,1344912.528,50496.0,-303.0,5617.0,5614.0,5469.6,147.4,144.4,--,20250206
IC2509                        ,5383.0,5543.6,5353.4,3904,427553.616,8444.0,721.0,5528.8,5525.0,5383.8,145.0,141.2,--,20250206
IC2502                        ,5745.0,5892.6,5716.4,39729,4619498.976,50141.0,1644.0,5826.2,5798.2,5728.8,97.4,69.4,--,20250207
IC2503                        ,5712.8,5877.4,5703.6,79118,9172142.432,130027.0,6545.0,5807.6,5777.8,5709.6,98.0,68.2,--,20250207
IC2506                        ,5610.0,5778.6,5608.2,16862,1922529.668,52886.0,2390.0,5711.0,5681.6,5614.0,97.0,67.6,--,20250207
IC2509                        ,5529.0,5694.0,5519.6,5462,613707.608,10075.0,1631.0,5629.8,5591.6,5525.0,104.8,66.6,--,20250207
IC2502                        ,5858.0,5886.8,5822.0,26206,3069139.972,43527.0,-6614.0,5868.2,5871.4,5798.2,70.0,73.2,--,20250210
IC2503                        ,5832.0,5863.8,5804.0,50534,5896376.676,120007.0,-10020.0,5844.0,5848.2,5777.8,66.2,70.4,--,20250210
IC2506                        ,5758.6,5762.6,5706.8,11531,1322736.1,51575.0,-1311.0,5745.6,5749.0,5681.6,64.0,67.4,--,20250210
IC2509                        ,5639.4,5672.0,5619.0,3870,437071.328,10268.0,193.0,5652.0,5658.4,5591.6,60.4,66.8,--,20250210
IC2502                        ,5868.2,5871.8,5808.0,24946,2912160.136,41117.0,-2410.0,5849.4,5845.8,5871.4,-22.0,-25.6,--,20250211
IC2503                        ,5848.8,5848.8,5782.6,46781,5436911.0,119161.0,-846.0,5822.8,5819.0,5848.2,-25.4,-29.2,--,20250211
IC2506                        ,5750.0,5750.0,5685.8,10013,1144294.112,51901.0,326.0,5723.0,5720.8,5749.0,-26.0,-28.2,--,20250211
IC2509                        ,5660.4,5660.4,5594.6,3896,438215.092,11129.0,861.0,5632.6,5629.2,5658.4,-25.8,-29.2,--,20250211
IC2502                        ,5838.2,5938.8,5835.6,27529,3240028.012,41815.0,698.0,5938.0,5915.6,5845.8,92.2,69.8,--,20250212
IC2503                        ,5811.4,5916.2,5809.4,58621,6868692.1,121108.0,1947.0,5902.6,5886.8,5819.0,83.6,67.8,--,20250212
IC2506                        ,5700.6,5813.6,5700.6,12449,1434223.14,52871.0,970.0,5800.8,5786.0,5720.8,80.0,65.2,--,20250212
IC2509                        ,5625.6,5722.0,5620.0,3462,392414.012,11403.0,274.0,5711.6,5693.8,5629.2,82.4,64.6,--,20250212
IC2502                        ,5908.6,5944.4,5875.8,28266,3339542.64,38671.0,-3144.0,5901.2,5905.8,5915.6,-14.4,-9.8,--,20250213
IC2503                        ,5895.0,5917.8,5850.0,59053,6946411.712,120734.0,-374.0,5873.0,5880.0,5886.8,-13.8,-6.8,--,20250213
IC2506                        ,5801.0,5812.8,5750.4,13678,1581688.76,54000.0,1129.0,5770.6,5781.4,5786.0,-15.4,-4.6,--,20250213
IC2509                        ,5706.4,5719.4,5658.4,3675,418124.316,11797.0,394.0,5682.8,5686.0,5693.8,-11.0,-7.8,--,20250213
IC2502                        ,5910.4,5958.2,5879.2,25877,3065802.724,36539.0,-2132.0,5949.6,5939.6,5905.8,43.8,33.8,--,20250214
IC2503                        ,5878.2,5933.8,5855.0,62706,7399101.776,122642.0,1908.0,5925.0,5914.8,5880.0,45.0,34.8,--,20250214
IC2506                        ,5766.2,5827.6,5754.8,14547,1685832.564,54590.0,590.0,5822.2,5809.2,5781.4,40.8,27.8,--,20250214
IC2509                        ,5682.4,5734.4,5661.2,4756,542371.08,13301.0,1504.0,5727.0,5717.6,5686.0,41.0,31.6,--,20250214
IC2502                        ,5985.2,5985.2,5891.0,26639,3163641.312,33989.0,-2550.0,5936.2,5925.6,5939.6,-3.4,-14.0,--,20250217
IC2503                        ,5958.0,5960.0,5860.6,64852,7663552.112,123874.0,1232.0,5909.4,5895.8,5914.8,-5.4,-19.0,--,20250217
IC2506                        ,5850.2,5854.2,5757.6,12539,1455701.416,55254.0,664.0,5802.8,5790.2,5809.2,-6.4,-19.0,--,20250217
IC2509                        ,5775.0,5775.0,5663.4,4718,538658.428,13583.0,282.0,5705.4,5694.0,5717.6,-12.2,-23.6,--,20250217
IC2502                        ,5933.8,5947.4,5812.2,27120,3197624.392,30320.0,-3669.0,5845.8,5841.2,5925.6,-79.8,-84.4,--,20250218
IC2503                        ,5900.6,5919.2,5783.0,69781,8183589.452,127510.0,3636.0,5822.6,5815.6,5895.8,-73.2,-80.2,--,20250218
IC2506                        ,5790.0,5811.8,5681.2,14001,1612854.06,56595.0,1341.0,5715.0,5711.8,5790.2,-75.2,-78.4,--,20250218
IC2509                        ,5697.8,5715.0,5585.2,4958,561292.464,14692.0,1109.0,5624.8,5616.2,5694.0,-69.2,-77.8,--,20250218
IC2502                        ,5838.0,5948.8,5832.4,24637,2910032.872,22690.0,-7630.0,5938.0,5935.2,5841.2,96.8,94.0,--,20250219
IC2503                        ,5822.6,5924.6,5806.6,70237,8261223.0,130879.0,3369.0,5913.4,5912.0,5815.6,97.8,96.4,--,20250219
IC2506                        ,5710.4,5814.6,5701.2,15956,1842960.404,58196.0,1601.0,5805.6,5801.2,5711.8,93.8,89.4,--,20250219
IC2509                        ,5622.8,5719.2,5605.2,4352,494130.512,14553.0,-139.0,5710.2,5705.0,5616.2,94.0,88.8,--,20250219
IC2502                        ,5935.8,5976.2,5909.2,21138,2510893.044,12763.0,-9927.0,5949.8,5956.8,5935.2,14.6,21.6,--,20250220
IC2503                        ,5895.0,5948.8,5881.8,63368,7495591.844,128818.0,-2061.0,5918.0,5930.0,5912.0,6.0,18.0,--,20250220
IC2506                        ,5798.0,5837.6,5773.0,14583,1693098.932,59187.0,991.0,5806.6,5819.2,5801.2,5.4,18.0,--,20250220
IC2509                        ,5710.2,5741.8,5676.2,5324,607703.424,15745.0,1192.0,5714.0,5721.0,5705.0,9.0,16.0,--,20250220
IC2502                        ,5968.2,6062.2,5941.2,11068,1329322.908,0.0,-12763.0,6048.2,6047.99,5956.8,91.4,91.19,--,20250221
IC2503                        ,5933.0,6048.2,5909.0,81002,9710822.648,141410.0,12592.0,6028.8,6033.8,5930.0,98.8,103.8,--,20250221
IC2506                        ,5826.0,5933.0,5800.0,23225,2731472.024,65483.0,6296.0,5916.0,5920.4,5819.2,96.8,101.2,--,20250221
IC2509                        ,5730.2,5834.8,5703.0,7184,831274.02,17384.0,1639.0,5820.0,5824.6,5721.0,99.0,103.6,--,20250221
IC2503,6025.0,6030.0,5958.0,71380,8565292.684,128858.0,-12552.0,5994.4,5984.2,6033.8,-39.4,-49.6,--,20250224
IC2504,6007.0,6007.0,5913.0,2533,302444.42,2497.0,2497.0,5964.4,5956.4,6033.8,-69.4,-77.4,--,20250224
IC2506,5916.4,5917.0,5846.2,19218,2262125.172,63508.0,-1975.0,5879.4,5867.8,5920.4,-41.0,-52.6,--,20250224
IC2509,5819.8,5824.2,5750.0,9469,1096359.084,19938.0,2554.0,5784.8,5770.8,5824.6,-39.8,-53.8,--,20250224
IC2503,5948.0,5998.8,5916.6,68917,8210699.004,129120.0,262.0,5950.4,5954.4,5984.2,-33.8,-29.8,--,20250225
IC2504,5914.2,5969.2,5887.8,2594,307765.552,3118.0,621.0,5925.6,5928.4,5956.4,-30.8,-28.0,--,20250225
IC2506,5822.4,5882.4,5803.8,18892,2207296.924,63966.0,458.0,5832.0,5835.4,5867.8,-35.8,-32.4,--,20250225
IC2509,5734.0,5783.4,5707.6,7935,911620.716,20700.0,762.0,5731.4,5735.6,5770.8,-39.4,-35.2,--,20250225
IC2503,5962.4,6029.6,5922.6,79564,9512872.7,127921.0,-1199.0,5997.0,5990.6,5954.4,42.6,36.2,--,20250226
IC2504,5954.6,5997.0,5893.0,4944,587737.408,5972.0,2854.0,5964.4,5953.6,5928.4,36.0,25.2,--,20250226
IC2506,5836.0,5903.6,5801.0,23004,2691573.464,65591.0,1625.0,5863.8,5855.8,5835.4,28.4,20.4,--,20250226
IC2509,5747.0,5797.0,5696.6,9692,1113266.988,23805.0,3105.0,5750.6,5744.4,5735.6,15.0,8.8,--,20250226
IC2503,5990.6,6014.4,5888.6,84699,10079879.304,125657.0,-2264.0,5982.4,5961.2,5990.6,-8.2,-29.4,--,20250227
IC2504,5957.0,5975.6,5855.2,5997,709882.988,7462.0,1490.0,5947.8,5923.4,5953.6,-5.8,-30.2,--,20250227
IC2506,5857.6,5877.4,5763.4,24767,2883116.636,67285.0,1694.0,5850.0,5829.4,5855.8,-5.8,-26.4,--,20250227
IC2509,5750.6,5757.6,5652.0,8480,968002.816,23747.0,-58.0,5730.8,5714.4,5744.4,-13.6,-30.0,--,20250227
IC2503,5961.2,5965.0,5808.4,85967,10107543.1,124084.0,-1573.0,5838.4,5829.2,5961.2,-122.8,-132.0,--,20250228
IC2504,5920.2,5927.6,5773.2,5806,678398.832,9090.0,1628.0,5799.8,5792.6,5923.4,-123.6,-130.8,--,20250228
IC2506,5825.2,5831.8,5679.4,24308,2794764.024,66812.0,-473.0,5709.8,5699.4,5829.4,-119.6,-130.0,--,20250228
IC2509,5703.2,5712.2,5566.0,8580,967300.216,24858.0,1111.0,5595.8,5585.8,5714.4,-118.6,-128.6,--,20250228
IC2503,5853.0,5938.0,5822.2,80874,9511482.068,118799.0,-5285.0,5847.2,5847.0,5829.2,18.0,17.8,--,20250303
IC2504,5827.4,5899.2,5788.6,4931,575987.476,8745.0,-345.0,5814.4,5811.2,5792.6,21.8,18.6,--,20250303
IC2506,5728.0,5802.6,5694.6,23759,2731517.4,67331.0,519.0,5720.0,5716.0,5699.4,20.6,16.6,--,20250303
IC2509,5599.0,5687.4,5578.0,8944,1007134.86,25253.0,395.0,5603.4,5601.2,5585.8,17.6,15.4,--,20250303
IC2503,5810.6,5921.4,5810.0,67897,7981645.708,115404.0,-3395.0,5896.4,5901.2,5847.0,49.4,54.2,--,20250304
IC2504,5761.4,5883.6,5761.4,4969,580150.588,10402.0,1657.0,5862.4,5864.4,5811.2,51.2,53.2,--,20250304
IC2506,5690.0,5787.6,5680.0,19533,2244223.38,65608.0,-1723.0,5763.2,5768.4,5716.0,47.2,52.4,--,20250304
IC2509,5575.0,5670.6,5569.0,6411,721539.284,25369.0,116.0,5645.4,5651.4,5601.2,44.2,50.2,--,20250304
IC2503,5900.0,5919.0,5837.0,71038,8348780.18,113848.0,-1556.0,5905.8,5904.6,5901.2,4.6,3.4,--,20250305
IC2504,5864.0,5882.4,5802.0,5120,598188.036,10258.0,-144.0,5866.0,5865.8,5864.4,1.6,1.4,--,20250305
IC2506,5760.2,5784.0,5703.0,22315,2561893.64,69224.0,3616.0,5765.0,5764.4,5768.4,-3.4,-4.0,--,20250305
IC2509,5648.8,5663.2,5579.6,8374,940092.44,27948.0,2579.0,5643.8,5639.4,5651.4,-7.6,-12.0,--,20250305
IC2503,5941.0,6047.0,5940.0,77533,9308708.636,113238.0,-610.0,6020.0,6027.4,5904.6,115.4,122.8,--,20250306
IC2504,5899.6,6008.2,5899.6,5334,636278.196,11539.0,1281.0,5986.4,5988.2,5865.8,120.6,122.4,--,20250306
IC2506,5799.8,5905.0,5796.6,28031,3288970.584,71872.0,2648.0,5885.0,5887.8,5764.4,120.6,123.4,--,20250306
IC2509,5689.0,5785.2,5677.4,8490,975313.528,27757.0,-191.0,5760.2,5764.8,5639.4,120.8,125.4,--,20250306
IC2503,6006.0,6036.0,5968.2,64656,7761775.664,106650.0,-6588.0,5992.4,5986.8,6027.4,-35.0,-40.6,--,20250307
IC2504,5982.0,5995.8,5931.0,6013,717128.112,12724.0,1185.0,5955.8,5948.8,5988.2,-32.4,-39.4,--,20250307
IC2506,5865.2,5894.4,5832.0,22442,2631938.236,71475.0,-397.0,5854.4,5848.2,5887.8,-33.4,-39.6,--,20250307
IC2509,5743.0,5769.6,5710.8,7297,837695.964,28626.0,869.0,5730.2,5724.6,5764.8,-34.6,-40.2,--,20250307
IC2503,5985.0,6008.4,5920.2,66437,7915442.268,102298.0,-4352.0,5961.2,5961.4,5986.8,-25.6,-25.4,--,20250310
IC2504,5964.2,5971.0,5878.6,7227,855041.296,14733.0,2009.0,5922.0,5918.2,5948.8,-26.8,-30.6,--,20250310
IC2506,5857.4,5869.0,5775.0,22016,2559543.628,74610.0,3135.0,5818.8,5816.6,5848.2,-29.4,-31.6,--,20250310
IC2509,5740.2,5745.4,5651.6,7612,865951.208,29397.0,771.0,5696.2,5693.6,5724.6,-28.4,-31.0,--,20250310
IC2503,5906.0,6011.8,5901.0,68926,8229666.132,99223.0,-3075.0,6011.0,5996.2,5961.4,49.6,34.8,--,20250311
IC2504,5871.8,5962.6,5862.2,7488,887415.516,16988.0,2255.0,5960.4,5948.6,5918.2,42.2,30.4,--,20250311
IC2506,5770.0,5858.6,5751.0,23287,2712126.708,76508.0,1898.0,5856.8,5844.6,5816.6,40.2,28.0,--,20250311
IC2509,5640.4,5737.0,5628.8,6584,750534.212,29864.0,467.0,5732.6,5719.4,5693.6,39.0,25.8,--,20250311
IC2503,6028.6,6079.8,5998.6,67452,8136284.484,96372.0,-2851.0,6019.0,6026.4,5996.2,22.8,30.2,--,20250312
IC2504,5977.8,6028.2,5950.2,9648,1153866.908,20414.0,3426.0,5971.2,5976.6,5948.6,22.6,28.0,--,20250312
IC2506,5878.0,5922.0,5843.2,23639,2777110.356,78125.0,1617.0,5860.0,5867.0,5844.6,15.4,22.4,--,20250312
IC2509,5758.0,5792.8,5711.0,8179,939451.848,31479.0,1615.0,5726.8,5735.6,5719.4,7.4,16.2,--,20250312
IC2503,6013.4,6027.8,5914.6,71591,8535744.532,92425.0,-3947.0,5967.8,5950.6,6026.4,-58.6,-75.8,--,20250313
IC2504,5964.0,5978.8,5865.8,13226,1563653.812,24232.0,3818.0,5919.6,5899.0,5976.6,-57.0,-77.6,--,20250313
IC2506,5846.8,5867.0,5762.8,28023,3253658.948,80801.0,2676.0,5813.8,5796.0,5867.0,-53.2,-71.0,--,20250313
IC2509,5721.0,5730.8,5640.0,8928,1013711.808,32072.0,593.0,5690.0,5671.2,5735.6,-45.6,-64.4,--,20250313
IC2503,5970.2,6099.2,5951.4,85658,10353352.52,93645.0,1220.0,6096.2,6088.0,5950.6,145.6,137.4,--,20250314
IC2504,5925.2,6055.0,5903.0,14710,1765787.628,25474.0,1242.0,6055.0,6041.4,5899.0,156.0,142.4,--,20250314
IC2506,5820.0,5956.2,5798.0,33006,3893309.54,82422.0,1621.0,5955.0,5944.2,5796.0,159.0,148.2,--,20250314
IC2509,5697.0,5841.6,5675.0,10333,1194352.376,33670.0,1598.0,5838.0,5828.0,5671.2,166.8,156.8,--,20250314
IC2503,6109.0,6110.0,6077.2,57551,7012641.876,75358.0,-18287.0,6083.0,6092.4,6088.0,-5.0,4.4,--,20250317
IC2504,6070.0,6070.8,6033.4,14421,1744288.988,29534.0,4060.0,6036.6,6046.0,6041.4,-4.8,4.6,--,20250317
IC2506,5984.4,5984.4,5936.0,22059,2625349.252,83221.0,799.0,5938.0,5947.2,5944.2,-6.2,3.0,--,20250317
IC2509,5852.0,5868.0,5810.0,7546,879917.344,33369.0,-301.0,5810.0,5820.0,5828.0,-18.0,-8.0,--,20250317
IC2503,6105.0,6165.0,6094.6,54619,6688811.632,69267.0,-6091.0,6112.4,6113.4,6092.4,20.0,21.0,--,20250318
IC2504,6046.0,6115.6,6046.0,16764,2037957.36,34735.0,5201.0,6065.4,6066.4,6046.0,19.4,20.4,--,20250318
IC2506,5960.0,6018.2,5946.8,25537,3053958.808,86380.0,3159.0,5963.6,5964.4,5947.2,16.4,17.2,--,20250318
IC2509,5840.2,5888.0,5812.8,7574,885493.04,34678.0,1309.0,5834.6,5831.8,5820.0,14.6,11.8,--,20250318
IC2503,6099.8,6121.0,6058.2,53329,6493008.448,52332.0,-16935.0,6099.4,6083.8,6113.4,-14.0,-29.6,--,20250319
IC2504,6065.2,6068.0,6012.0,25111,3032449.512,45073.0,10338.0,6050.2,6034.4,6066.4,-16.2,-32.0,--,20250319
IC2506,5956.0,5969.2,5915.0,26605,3160746.984,88756.0,2376.0,5948.4,5935.8,5964.4,-16.0,-28.6,--,20250319
IC2509,5827.4,5836.0,5786.0,6978,810954.072,35236.0,558.0,5816.8,5803.8,5831.8,-15.0,-28.0,--,20250319
IC2503,6091.6,6102.6,6045.6,42196,5124530.56,35118.0,-17214.0,6056.6,6060.8,6083.8,-27.2,-23.0,--,20250320
IC2504,6057.2,6057.2,5994.8,34844,4196467.232,58277.0,13204.0,6005.6,6010.0,6034.4,-28.8,-24.4,--,20250320
IC2506,5944.6,5944.6,5892.2,29573,3499895.292,93023.0,4267.0,5902.4,5905.8,5935.8,-33.4,-30.0,--,20250320
IC2509,5816.8,5816.8,5764.4,7656,885646.24,37159.0,1923.0,5772.2,5775.2,5803.8,-31.6,-28.6,--,20250320
IC2503,6041.6,6068.6,5965.6,24536,2954970.576,0.0,-35118.0,5974.0,5974.69,6060.8,-86.8,-86.11,--,20250321
IC2504,5988.8,6020.0,5880.4,58354,6944429.86,77193.0,18916.0,5913.6,5904.4,6010.0,-96.4,-105.6,--,20250321
IC2506,5890.0,5917.2,5774.8,47871,5595437.284,102266.0,9243.0,5810.6,5800.2,5905.8,-95.2,-105.6,--,20250321
IC2509,5764.0,5785.6,5640.0,12168,1389055.824,40040.0,2881.0,5681.4,5670.8,5775.2,-93.8,-104.4,--,20250321
IC2504,5913.0,5933.4,5838.6,52006,6130816.176,71554.0,-5639.0,5903.8,5880.8,5904.4,-0.6,-23.6,--,20250324
IC2505,5872.0,5889.4,5798.0,2904,340046.328,2873.0,2873.0,5862.4,5838.8,5904.4,-42.0,-65.6,--,20250324
IC2506,5815.0,5831.6,5739.2,38793,4493596.856,100174.0,-2092.0,5802.0,5779.0,5800.2,1.8,-21.2,--,20250324
IC2509,5681.4,5704.4,5615.8,9134,1034894.012,39067.0,-973.0,5675.6,5652.0,5670.8,4.8,-18.8,--,20250324
IC2504,5900.0,5936.0,5864.0,49430,5832047.132,73750.0,2196.0,5895.2,5890.2,5880.8,14.4,9.4,--,20250325
IC2505,5862.0,5895.0,5824.8,3020,353990.064,3187.0,314.0,5858.0,5851.0,5838.8,19.2,12.2,--,20250325
IC2506,5795.8,5831.0,5763.4,33411,3872299.276,100043.0,-131.0,5794.0,5786.2,5779.0,15.0,7.2,--,20250325
IC2509,5680.0,5703.8,5639.2,7446,844538.592,38897.0,-170.0,5669.8,5662.8,5652.0,17.8,10.8,--,20250325
IC2504,5893.6,5949.8,5893.6,46238,5472795.464,71729.0,-2021.0,5895.8,5909.4,5890.2,5.6,19.2,--,20250326
IC2505,5845.0,5911.4,5845.0,2838,333640.556,3945.0,758.0,5858.8,5868.6,5851.0,7.8,17.6,--,20250326
IC2506,5794.6,5845.0,5790.4,32432,3771365.464,99396.0,-647.0,5795.0,5807.2,5786.2,8.8,21.0,--,20250326
IC2509,5674.8,5721.0,5665.0,6497,739423.56,38583.0,-314.0,5670.6,5683.2,5662.8,7.8,20.4,--,20250326
IC2504,5894.0,5967.0,5836.4,52431,6194327.324,75832.0,4103.0,5922.2,5924.6,5909.4,12.8,15.2,--,20250327
IC2505,5850.4,5927.4,5796.2,4367,512580.624,5396.0,1451.0,5881.6,5888.2,5868.6,13.0,19.6,--,20250327
IC2506,5791.6,5862.8,5733.4,38074,4421212.184,101398.0,2002.0,5819.0,5820.0,5807.2,11.8,12.8,--,20250327
IC2509,5654.0,5736.0,5610.6,8231,935306.144,40742.0,2159.0,5689.6,5689.2,5683.2,6.4,6.0,--,20250327
IC2504,5919.8,5941.4,5855.8,44969,5298255.504,69932.0,-5900.0,5869.6,5882.4,5924.6,-55.0,-42.2,--,20250328
IC2505,5869.8,5902.6,5819.0,3396,397629.34,5348.0,-48.0,5830.8,5843.6,5888.2,-57.4,-44.6,--,20250328
IC2506,5821.8,5837.6,5752.4,33059,3826156.052,98522.0,-2876.0,5766.8,5779.6,5820.0,-53.2,-40.4,--,20250328
IC2509,5689.6,5709.6,5626.0,7347,831659.452,40224.0,-518.0,5638.2,5652.2,5689.2,-51.0,-37.0,--,20250328
IC2504,5848.8,5875.0,5751.2,54572,6345505.704,76650.0,6718.0,5819.6,5812.0,5882.4,-62.8,-70.4,--,20250331
IC2505,5801.0,5838.2,5712.4,4462,515003.688,6351.0,1003.0,5778.8,5767.0,5843.6,-64.8,-76.6,--,20250331
